//************************************************
// File Format Version 3.2
// Janus Release 3.2.3
// Acquisition Mode: Spectroscopy
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Wed Oct 15 18:38:55 2025 UTC
// Run info format:
// Detector Run Date LocalTime Location DetectorPositionXYZ Theta Phi PlaneSeparation MinADC
//************************************************
COMMENTS: 
ATHAB 116 15OCT2025 18:38:55 Pyramid 3.0 25.0 0.8 0.0 0.0 0.86 100 
		Tstamp_us	   TrgID	     Brd	      Ch	      LG	      HG
		848239.896	      80	      00	      08	     618	    2691
		848239.864	      80	      04	      23	     113	     412
		849294.952	      81	      00	      05	     481	    2030
		862515.920	      82	      00	      07	    2192	    8056
		        	        	      00	      08	    1564	    6735
		862515.928	      82	      02	      04	     599	    1967
		        	        	      02	      05	    1798	    6842
		862515.888	      82	      04	      10	    1403	    2168
		        	        	      04	      11	    1034	     840
		862515.936	      82	      01	      24	      99	     563
		        	        	      01	      25	    1694	    7329
		        	        	      01	      26	    1165	    5165
		862515.896	      82	      03	      32	    1910	    6681
		862515.864	      82	      05	      17	    1320	    1361
		        	        	      05	      18	    1086	     773
		871518.880	      83	      00	      06	    1187	    5042
		        	        	      00	      07	     928	    3837
		871518.888	      83	      02	      05	     132	     329
		        	        	      02	      06	    2298	    8036
		871518.856	      83	      04	      07	    1778	    3716
		871518.904	      83	      01	      30	    1280	    5335
		        	        	      01	      31	    1338	    5669
		871518.864	      83	      03	      24	     620	    1844
		        	        	      03	      25	    1611	    5301
		871518.832	      83	      05	      35	    1627	    3293
		874209.488	      84	      00	      21	     603	    2837
		        	        	      00	      22	     618	    2509
		874209.488	      84	      02	      17	     345	    1066
		        	        	      02	      18	    1663	    6007
		874209.456	      84	      04	      25	    1244	    1030
		        	        	      04	      26	     634	       0
		874209.504	      84	      01	      40	    1482	    6344
		        	        	      01	      41	     753	    3221
		874209.464	      84	      03	      37	    1016	    2507
		        	        	      03	      38	    1048	    2477
		890448.120	      85	      00	      14	     598	    2511
		        	        	      00	      15	     701	    2889
		890448.128	      85	      02	      14	     331	     824
		        	        	      02	      15	    1450	    4708
		890448.088	      85	      04	      14	    1527	    2626
		        	        	      04	      15	    1454	    2310
		890448.144	      85	      01	      39	    2155	    8032
		        	        	      01	      40	     770	    3441
		890448.104	      85	      03	      43	     419	     858
		        	        	      03	      44	    3250	    8013
		890448.072	      85	      05	      34	    2564	    5802
		        	        	      05	      35	     211	       0
		896060.440	      86	      00	      09	     149	     610
		        	        	      00	      10	    2252	    8028
		        	        	      00	      11	      82	     320
		896060.440	      86	      02	      04	     859	    3243
		896060.400	      86	      04	      17	    1812	    4264
		        	        	      04	      18	     672	       0
		896060.456	      86	      01	      09	      87	     339
		        	        	      01	      10	    1936	    8081
		        	        	      01	      11	     730	    3145
		896060.424	      86	      03	      02	    2071	    7489
		        	        	      03	      03	    1034	    3788
		896060.384	      86	      05	      17	    3077	    7023
		907259.592	      87	      00	      20	     625	    2692
		914942.296	      88	      00	      03	     144	     607
		        	        	      00	      09	     325	    1527
		        	        	      00	      10	    4610	    8028
		        	        	      00	      11	    2849	    8069
		        	        	      00	      13	     163	     701
		914942.320	      88	      01	      08	    2451	    8106
		        	        	      01	      09	     136	     658
		914942.280	      88	      03	      03	     700	    2450
		        	        	      03	      04	    4002	    8111
		        	        	      03	      05	    2139	    7440
		        	        	      03	      06	     101	     343
		916346.384	      89	      00	      07	     645	    2759
		920403.640	      90	      00	      24	    1116	    4965
		        	        	      00	      25	    1206	    5282
		920403.608	      90	      04	      19	    1978	    4525
		920403.664	      90	      01	      25	      93	     331
		        	        	      01	      26	    1687	    7321
		        	        	      01	      27	     710	    2964
		920403.592	      90	      05	      24	    1035	       0
		        	        	      05	      25	     698	       0
		933119.880	      91	      00	      00	     655	    2722
		939045.040	      92	      00	      11	    1005	    4309
		        	        	      00	      12	    1150	    4907
		939045.064	      92	      01	      02	     209	     965
		940897.168	      93	      00	      19	     617	    2612
		952323.672	      94	      00	      26	    2064	    8050
		        	        	      00	      27	    1078	    4676
		982135.968	      95	      00	      00	    1824	    8019
		982135.936	      95	      04	      00	    1974	    4580
		1004802.312	      96	      00	      03	    1927	    8022
		        	        	      00	      04	     248	     995
		1004802.320	      96	      02	      03	     517	    1676
		        	        	      02	      04	    1474	    5363
		        	        	      02	      05	     185	     430
		1004802.280	      96	      04	      02	     433	     177
		        	        	      04	      03	    1480	    2809
		1004802.328	      96	      01	      12	    1645	    7326
		1004802.296	      96	      03	      11	    1036	    3558
		        	        	      03	      12	     532	    1610
		1004802.264	      96	      05	      12	     754	       0
		        	        	      05	      13	     634	       0
		1007061.856	      97	      00	      12	     920	    4008
		1015614.456	      98	      00	      03	    2013	    8022
		        	        	      00	      04	    2741	    8050
		        	        	      00	      05	     566	    2498
		1019081.192	      99	      00	      26	    1935	    8050
		        	        	      00	      27	     545	    2224
		1019081.160	      99	      04	      24	    2124	    5230
		1019081.216	      99	      01	      06	     125	     589
		        	        	      01	      07	    1328	    5688
		1019081.144	      99	      05	      06	     585	       0
		        	        	      05	      07	    1762	    3200
		1026991.376	     100	      00	      02	     458	    1904
		        	        	      00	      03	    1077	    4653
		1026991.384	     100	      02	      03	    1178	    3759
		        	        	      02	      04	     444	    1166
		1026991.392	     100	      01	      46	     232	    1110
		        	        	      01	      47	    1361	    6090
		1026991.360	     100	      03	      44	     362	     699
		        	        	      03	      45	    1214	    3072
		1032276.096	     101	      00	      09	      64	     307
		        	        	      00	      10	    2445	    8028
		        	        	      00	      11	     790	    3579
		1032276.096	     101	      02	      10	     141	     461
		        	        	      02	      11	    1795	    6944
		        	        	      02	      12	    1139	    4425
		        	        	      02	      13	     207	     613
		1032276.056	     101	      04	      09	    2319	    5962
		1032276.112	     101	      01	      21	    2175	    8055
		        	        	      01	      22	    1129	    5052
		1032276.072	     101	      03	      19	    2924	    8088
		        	        	      03	      38	      99	     303
		1032276.040	     101	      05	      24	    1555	    2219
