Type,Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
GT,148031,259551855,141.788305653,34.6731583558,25.0693794603,135.178440439,42.7867,1.86767,0.626009,-1,92.5079906235,-34.1349735639,-28.7131553291,81.0436638877,44.5916,1.35869,-2.44224,1,90.1620169706
TT,148031,259551855,92.4850421016,-34.1241258556,-28.7046133078,81.0250643831,44.5916,1.35869,-2.44224,1,141.788305653,34.6731583558,25.0693794603,135.178440439,42.7867,1.86767,0.626009,-1,90.1472662327
GT,148031,259551855,92.4850421016,-34.1241258556,-28.7046133078,81.0250643831,44.5916,1.35869,-2.44224,1,143.729328518,35.1476399198,25.4163462819,137.028323577,42.7867,1.86767,0.626009,-1,90.7639168685
GG,148031,259551855,92.5079906235,-34.1349735639,-28.7131553291,81.0436638877,44.5916,1.35869,-2.44224,1,143.729328518,35.1476399198,25.4163462819,137.028323577,42.7867,1.86767,0.626009,-1,90.7787684172
GT,148031,260799823,69.7174715489,4.812046022,29.7640196098,62.860655622,30.1505,1.48097,1.41051,-1,33.8270049856,-3.05762474976,-30.1934755419,-14.941889713,30.3351,-0.47433,-1.67175,1,91.7713902486
TT,148031,260799823,33.8122598045,-3.05724053946,-30.1806489707,-14.9345055957,30.3351,-0.47433,-1.67175,1,69.7174715489,4.812046022,29.7640196098,62.860655622,30.1505,1.48097,1.41051,-1,91.7509481992
GT,148031,260799823,33.8122598045,-3.05724053946,-30.1806489707,-14.9345055957,30.3351,-0.47433,-1.67175,1,68.9579030781,4.76299227443,29.4419196841,62.1745004254,30.1505,1.48097,1.41051,-1,91.2503915469
GG,148031,260799823,33.8270049856,-3.05762474976,-30.1934755419,-14.941889713,30.3351,-0.47433,-1.67175,1,68.9579030781,4.76299227443,29.4419196841,62.1745004254,30.1505,1.48097,1.41051,-1,91.2707220107
GT,148031,261150552,150.179460479,-1.15040959504,-39.8179848175,-144.800082282,39.8346,-2.00217,-1.59968,1,52.4857727271,-0.722249923766,37.6053648611,-36.606830835,37.6593,-0.862333,1.59001,-1,90.3123805635
TT,148031,261150552,52.5509550482,-0.723528964458,37.6523489616,-36.651996348,37.6593,-0.862333,1.59001,-1,150.179460479,-1.15040959504,-39.8179848175,-144.800082282,39.8346,-2.00217,-1.59968,1,90.3690373758
GT,148031,261150552,52.5509550482,-0.723528964458,37.6523489616,-36.651996348,37.6593,-0.862333,1.59001,-1,148.836967533,-1.13703385449,-39.4233064329,-143.51634682,39.8346,-2.00217,-1.59968,1,89.9436795844
GG,148031,261150552,52.4857727271,-0.722249923766,37.6053648611,-36.606830835,37.6593,-0.862333,1.59001,-1,148.836967533,-1.13703385449,-39.4233064329,-143.51634682,39.8346,-2.00217,-1.59968,1,89.8872892543
GT,148031,261344589,164.443353027,31.1688758573,34.6144523856,157.708421002,46.5796,1.93386,0.837728,1,87.9650467829,-28.6141568303,-29.3958595366,77.813570557,41.0048,1.39652,-2.34274,-1,90.5849407247
TT,148031,261344589,87.926020833,-28.6020497083,-29.3822459237,77.7790482894,41.0048,1.39652,-2.34274,-1,164.443353027,31.1688758573,34.6144523856,157.708421002,46.5796,1.93386,0.837728,1,90.5648280976
GT,148031,261344589,87.926020833,-28.6020497083,-29.3822459237,77.7790482894,41.0048,1.39652,-2.34274,-1,165.142729315,31.303497281,34.7610194894,158.378888947,46.5796,1.93386,0.837728,1,90.7578754593
GG,148031,261344589,87.9650467829,-28.6141568303,-29.3958595366,77.813570557,41.0048,1.39652,-2.34274,-1,165.142729315,31.303497281,34.7610194894,158.378888947,46.5796,1.93386,0.837728,1,90.7780309408
GT,148031,262606799,61.6754474391,-38.8258608325,-29.8967747073,37.4511020643,49.0027,0.704521,-2.4854,-1,53.1778415619,31.7815414222,29.0929087875,31.1674181254,43.2526,0.671564,0.741201,1,91.8286885725
TT,148031,262606799,53.3782470177,31.905635345,29.2030450466,31.2800045433,43.2526,0.671564,0.741201,1,61.6754474391,-38.8258608325,-29.8967747073,37.4511020643,49.0027,0.704521,-2.4854,-1,92.0055259808
GT,148031,262606799,53.3782470177,31.905635345,29.2030450466,31.2800045433,43.2526,0.671564,0.741201,1,61.6148435398,-38.7870188471,-29.8662476694,37.4159351059,49.0027,0.704521,-2.4854,-1,91.9591511218
GG,148031,262606799,53.1778415619,31.7815414222,29.0929087875,31.1674181254,43.2526,0.671564,0.741201,1,61.6148435398,-38.7870188471,-29.8662476694,37.4159351059,49.0027,0.704521,-2.4854,-1,91.7824027002
GT,148031,264682759,181.515309254,38.6603547763,26.6951103112,-175.329816015,46.9814,-2.02755,0.604324,-1,91.3335966882,-30.5988120563,-31.4542358679,-80.1009267551,43.6864,-1.36277,-2.34237,1,95.4673943008
TT,148031,264682759,90.9322442221,-30.4609598188,-31.3150358754,-79.7506133558,43.6864,-1.36277,-2.34237,1,181.515309254,38.6603547763,26.6951103112,-175.329816015,46.9814,-2.02755,0.604324,-1,95.2526648297
GT,148031,264682759,90.9322442221,-30.4609598188,-31.3150358754,-79.7506133558,43.6864,-1.36277,-2.34237,1,179.597432607,38.2524539524,26.4106289101,-173.477534807,46.9814,-2.02755,0.604324,-1,94.7472977719
GG,148031,264682759,91.3335966882,-30.5988120563,-31.4542358679,-80.1009267551,43.6864,-1.36277,-2.34237,1,179.597432607,38.2524539524,26.4106289101,-173.477534807,46.9814,-2.02755,0.604324,-1,94.9608880625
GT,148031,264687590,50.5125538016,-42.4212616875,-20.2122301837,18.5313042095,46.9904,0.384797,-2.69695,1,45.7108208993,39.0949695674,-19.1529643861,-13.936114715,43.61,-0.315303,-0.455519,-1,87.6192861735
TT,148031,264687590,45.7959062001,39.1632115536,-19.1852797948,-13.9793333531,43.61,-0.315303,-0.455519,-1,50.5125538016,-42.4212616875,-20.2122301837,18.5313042095,46.9904,0.384797,-2.69695,1,87.7030235854
GT,148031,264687590,45.7959062001,39.1632115536,-19.1852797948,-13.9793333531,43.61,-0.315303,-0.455519,-1,50.5899358035,-42.4842062345,-20.2416997466,18.5659972234,46.9904,0.384797,-2.69695,1,87.7705949157
GG,148031,264687590,45.7108208993,39.0949695674,-19.1529643861,-13.936114715,43.61,-0.315303,-0.455519,-1,50.5899358035,-42.4842062345,-20.2416997466,18.5659972234,46.9904,0.384797,-2.69695,1,87.6867917202
GT,148031,265596831,98.0354813739,-7.65643715955,-33.431880246,91.8402569561,34.2974,1.7113,-1.79593,1,53.7572990365,-3.87561892741,46.7375863939,26.2757232443,46.706,0.534457,1.65351,-1,93.6996972906
TT,148031,265596831,53.5370609708,-3.85882125194,46.5463203116,26.1678294419,46.706,0.534457,1.65351,-1,98.0354813739,-7.65643715955,-33.431880246,91.8402569561,34.2974,1.7113,-1.79593,1,93.5079537954
GT,148031,265596831,53.5370609708,-3.85882125194,46.5463203116,26.1678294419,46.706,0.534457,1.65351,-1,97.4114839621,-7.60568653115,-33.2179099078,91.2562876615,34.2974,1.7113,-1.79593,1,93.2092188426
TT,148031,265596831,4.28311024286,-2.32143866516,-1.0241656635,3.44903999391,2.53732,1.11411,-2.7261,-1,98.0354813739,-7.65643715955,-33.431880246,91.8402569561,34.2974,1.7113,-1.79593,1,10.112713361
TT,148031,265596831,4.28311024286,-2.32143866516,-1.0241656635,3.44903999391,2.53732,1.11411,-2.7261,-1,53.5370609708,-3.85882125194,46.5463203116,26.1678294419,46.706,0.534457,1.65351,-1,18.8560618252
GT,148031,265596831,4.28311024286,-2.32143866516,-1.0241656635,3.44903999391,2.53732,1.11411,-2.7261,-1,97.4114839621,-7.60568653115,-33.2179099078,91.2562876615,34.2974,1.7113,-1.79593,1,10.0808655433
GT,148031,265596831,4.28311024286,-2.32143866516,-1.0241656635,3.44903999391,2.53732,1.11411,-2.7261,-1,53.7572990365,-3.87561892741,46.7375863939,26.2757232443,46.706,0.534457,1.65351,-1,18.8946342136
TT,148031,265596831,3.346943022,0.389693557698,-0.68609834799,3.2508878618,0.789045,2.12342,-1.05425,1,98.0354813739,-7.65643715955,-33.431880246,91.8402569561,34.2974,1.7113,-1.79593,1,4.38498890524
TT,148031,265596831,3.346943022,0.389693557698,-0.68609834799,3.2508878618,0.789045,2.12342,-1.05425,1,53.5370609708,-3.85882125194,46.5463203116,26.1678294419,46.706,0.534457,1.65351,-1,15.9729201135
TT,148031,265596831,3.346943022,0.389693557698,-0.68609834799,3.2508878618,0.789045,2.12342,-1.05425,1,4.28311024286,-2.32143866516,-1.0241656635,3.44903999391,2.53732,1.11411,-2.7261,-1,2.58302872686
GT,148031,265596831,3.346943022,0.389693557698,-0.68609834799,3.2508878618,0.789045,2.12342,-1.05425,1,97.4114839621,-7.60568653115,-33.2179099078,91.2562876615,34.2974,1.7113,-1.79593,1,4.37058949353
GT,148031,265596831,3.346943022,0.389693557698,-0.68609834799,3.2508878618,0.789045,2.12342,-1.05425,1,53.7572990365,-3.87561892741,46.7375863939,26.2757232443,46.706,0.534457,1.65351,-1,16.0057011949
GG,148031,265596831,53.7572990365,-3.87561892741,46.7375863939,26.2757232443,46.706,0.534457,1.65351,-1,97.4114839621,-7.60568653115,-33.2179099078,91.2562876615,34.2974,1.7113,-1.79593,1,93.4003497767
GT,148031,265944475,61.6542842899,50.1750051229,-30.749510984,-18.3895634197,58.8478,-0.307619,-0.549811,-1,30.4810274075,-25.4985300944,14.0926670813,8.96122567992,29.1547,0.303015,2.63669,1,86.6812738739
TT,148031,265944475,30.5036200943,-25.5168222252,14.1027768762,8.97012503131,29.1547,0.303015,2.63669,1,61.6542842899,50.1750051229,-30.749510984,-18.3895634197,58.8478,-0.307619,-0.549811,-1,86.713400237
GT,148031,265944475,30.5036200943,-25.5168222252,14.1027768762,8.97012503131,29.1547,0.303015,2.63669,1,61.5298190178,50.0731917819,-30.6882861329,-18.3524391749,58.8478,-0.307619,-0.549811,-1,86.6258142415
GG,148031,265944475,30.4810274075,-25.4985300944,14.0926670813,8.96122567992,29.1547,0.303015,2.63669,1,61.5298190178,50.0731917819,-30.6882861329,-18.3524391749,58.8478,-0.307619,-0.549811,-1,86.5937203279
GT,148031,265998241,66.4534622374,-4.25336164007,22.1013452615,-62.5259220807,22.5069,-1.74583,1.76092,1,52.7489542964,-48.5734820489,10.6012729073,17.6258579951,49.8352,0.347668,2.92672,-1,91.2856160815
TT,148031,265998241,52.8776318601,-48.6891675798,10.6260114543,17.6772630349,49.8352,0.347668,2.92672,-1,66.4534622374,-4.25336164007,22.1013452615,-62.5259220807,22.5069,-1.74583,1.76092,1,91.4030443832
GT,148031,265998241,52.8776318601,-48.6891675798,10.6260114543,17.6772630349,49.8352,0.347668,2.92672,-1,66.4467918602,-4.25267550054,22.0965892277,-62.5205604615,22.5069,-1.74583,1.76092,1,91.3990668879
GG,148031,265998241,52.7489542964,-48.5734820489,10.6012729073,17.6258579951,49.8352,0.347668,2.92672,-1,66.4467918602,-4.25267550054,22.0965892277,-62.5205604615,22.5069,-1.74583,1.76092,1,91.2816437333
GT,148031,267066920,52.8181920798,8.09484107334,-48.5757415523,-19.0950551591,49.2456,-0.378639,-1.40567,1,40.5798517449,-6.1549579096,39.8364159525,-4.6786388128,40.1976,-0.115784,1.72407,-1,89.8769553701
TT,148031,267066920,40.4674822798,-6.13713800237,39.7263462063,-4.66464496156,40.1976,-0.115784,1.72407,-1,52.8181920798,8.09484107334,-48.5757415523,-19.0950551591,49.2456,-0.378639,-1.40567,1,89.75271189
GT,148031,267066920,40.4674822798,-6.13713800237,39.7263462063,-4.66464496156,40.1976,-0.115784,1.72407,-1,52.8779083563,8.10339550474,-48.6300744566,-19.1183908342,49.2456,-0.378639,-1.40567,1,89.8030434675
GG,148031,267066920,40.5798517449,-6.1549579096,39.8364159525,-4.6786388128,40.1976,-0.115784,1.72407,-1,52.8779083563,8.10339550474,-48.6300744566,-19.1183908342,49.2456,-0.378639,-1.40567,1,89.9273565951
GT,148031,267892947,49.8741251862,36.0995802798,-34.3822906832,1.44761541869,49.853,0.0290336,-0.761038,1,42.4283352716,-33.7388372387,25.0300970008,5.94454170989,41.9716,0.141049,2.50331,-1,91.4989813341
TT,148031,267892947,42.3899330483,-33.7082383604,25.0073963699,5.93970147339,41.9716,0.141049,2.50331,-1,49.8741251862,36.0995802798,-34.3822906832,1.44761541869,49.853,0.0290336,-0.761038,1,91.4575138055
GT,148031,267892947,42.3899330483,-33.7082383604,25.0073963699,5.93970147339,41.9716,0.141049,2.50331,-1,49.7395828029,36.003351893,-34.2883055095,1.44419232364,49.853,0.0290336,-0.761038,1,91.3341282479
GG,148031,267892947,42.4283352716,-33.7388372387,25.0300970008,5.94454170989,41.9716,0.141049,2.50331,-1,49.7395828029,36.003351893,-34.2883055095,1.44419232364,49.853,0.0290336,-0.761038,1,91.3755398352
GT,148031,27107508,85.1168695038,-41.4303676294,-16.2384001397,72.5583166111,44.499,1.26507,-2.76805,1,29.7837473293,23.6055078284,17.1461307709,-5.987540483,29.1407,-0.203822,0.628178,-1,91.9344000497
TT,148031,27107508,29.7482880562,23.5777283719,17.1251604755,-5.98072588353,29.1407,-0.203822,0.628178,-1,85.1168695038,-41.4303676294,-16.2384001397,72.5583166111,44.499,1.26507,-2.76805,1,91.8799529922
GT,148031,27107508,29.7482880562,23.5777283719,17.1251604755,-5.98072588353,29.1407,-0.203822,0.628178,-1,85.078574073,-41.4113744048,-16.2309558519,72.5259039561,44.499,1.26507,-2.76805,1,91.8591803196
GG,148031,27107508,29.7837473293,23.6055078284,17.1461307709,-5.987540483,29.1407,-0.203822,0.628178,-1,85.078574073,-41.4113744048,-16.2309558519,72.5259039561,44.499,1.26507,-2.76805,1,91.9136150665
GT,148031,272341743,6.26765716123,3.68048289425,1.41104378216,-4.87189528933,3.9417,-1.03881,0.366102,1,54.9442676273,-6.45773631747,-46.6402583686,-28.3168734568,47.4407,-0.570054,-1.70832,-1,24.331263361
GT,148031,272341743,6.26765716123,3.68048289425,1.41104378216,-4.87189528933,3.9417,-1.03881,0.366102,1,39.6763619297,-6.69655314707,38.6074370447,6.23093195878,39.2349,0.158367,1.74254,1,22.3255553593
TT,148031,272341743,55.3600161926,-6.50367359541,-46.9927893006,-28.5324414075,47.4407,-0.570054,-1.70832,-1,6.26765716123,3.68048289425,1.41104378216,-4.87189528933,3.9417,-1.03881,0.366102,1,24.4224176243
GT,148031,272341743,55.3600161926,-6.50367359541,-46.9927893006,-28.5324414075,47.4407,-0.570054,-1.70832,-1,6.21547619044,3.64898006016,1.40058182631,-4.83159348992,3.9417,-1.03881,0.366102,1,24.3224953494
GT,148031,272341743,55.3600161926,-6.50367359541,-46.9927893006,-28.5324414075,47.4407,-0.570054,-1.70832,-1,39.6763619297,-6.69655314707,38.6074370447,6.23093195878,39.2349,0.158367,1.74254,1,91.0494136412
TT,148031,272341743,39.7280774011,-6.70526907914,38.6576867464,6.23951859406,39.2349,0.158367,1.74254,1,6.26765716123,3.68048289425,1.41104378216,-4.87189528933,3.9417,-1.03881,0.366102,1,22.3402038215
TT,148031,272341743,39.7280774011,-6.70526907914,38.6576867464,6.23951859406,39.2349,0.158367,1.74254,1,55.3600161926,-6.50367359541,-46.9927893006,-28.5324414075,47.4407,-0.570054,-1.70832,-1,91.1088416925
GT,148031,272341743,39.7280774011,-6.70526907914,38.6576867464,6.23951859406,39.2349,0.158367,1.74254,1,6.21547619044,3.64898006016,1.40058182631,-4.83159348992,3.9417,-1.03881,0.366102,1,22.2445966451
GT,148031,272341743,39.7280774011,-6.70526907914,38.6576867464,6.23951859406,39.2349,0.158367,1.74254,1,54.9442676273,-6.45773631747,-46.6402583686,-28.3168734568,47.4407,-0.570054,-1.70832,-1,90.7659471094
GG,148031,272341743,54.9442676273,-6.45773631747,-46.6402583686,-28.3168734568,47.4407,-0.570054,-1.70832,-1,6.21547619044,3.64898006016,1.40058182631,-4.83159348992,3.9417,-1.03881,0.366102,1,24.23171388
GG,148031,272341743,39.6763619297,-6.69655314707,38.6074370447,6.23093195878,39.2349,0.158367,1.74254,1,6.21547619044,3.64898006016,1.40058182631,-4.83159348992,3.9417,-1.03881,0.366102,1,22.2300108455
GG,148031,272341743,39.6763619297,-6.69655314707,38.6074370447,6.23093195878,39.2349,0.158367,1.74254,1,54.9442676273,-6.45773631747,-46.6402583686,-28.3168734568,47.4407,-0.570054,-1.70832,-1,90.7067427271
GT,148031,272957647,99.3478415565,0.757179954619,38.9520413698,-91.3900848554,38.9594,-1.58838,1.55136,-1,45.4450185233,-5.03070566265,-42.2421964039,-15.9852240649,42.5245,-0.367557,-1.68932,1,96.9867373522
TT,148031,272957647,45.4295984675,-5.02836764928,-42.2261603634,-15.98449727,42.5245,-0.367557,-1.68932,1,99.3478415565,0.757179954619,38.9520413698,-91.3900848554,38.9594,-1.58838,1.55136,-1,96.9651656719
GT,148031,272957647,45.4295984675,-5.02836764928,-42.2261603634,-15.98449727,42.5245,-0.367557,-1.68932,1,99.2361002156,0.756904528913,38.8978364768,-91.291718328,38.9594,-1.58838,1.55136,-1,96.9053910026
GG,148031,272957647,45.4450185233,-5.03070566265,-42.2421964039,-15.9852240649,42.5245,-0.367557,-1.68932,1,99.2361002156,0.756904528913,38.8978364768,-91.291718328,38.9594,-1.58838,1.55136,-1,96.9269499723
GT,148031,274776259,54.6899271503,2.91480006881,-33.5054527586,-43.1261584658,33.632,-1.06761,-1.48402,1,12.6817328716,1.96930002034,1.69910399631,12.411691584,2.61696,2.26671,0.711482,1,50.5970734629
GT,148031,274776259,54.6899271503,2.91480006881,-33.5054527586,-43.1261584658,33.632,-1.06761,-1.48402,1,57.4495902622,-27.5404346142,49.3000842014,-10.5579551337,56.4152,-0.185971,2.08023,-1,94.0074202038
TT,148031,274776259,12.759766869,1.98207248696,1.70876221226,12.4880746002,2.61696,2.26671,0.711482,1,54.6899271503,2.91480006881,-33.5054527586,-43.1261584658,33.632,-1.06761,-1.48402,1,50.7519472515
GT,148031,274776259,12.759766869,1.98207248696,1.70876221226,12.4880746002,2.61696,2.26671,0.711482,1,54.8541003955,2.92331948028,-33.6033828849,-43.2576932859,33.632,-1.06761,-1.48402,1,50.8284951007
GT,148031,274776259,12.759766869,1.98207248696,1.70876221226,12.4880746002,2.61696,2.26671,0.711482,1,57.4495902622,-27.5404346142,49.3000842014,-10.5579551337,56.4152,-0.185971,2.08023,-1,40.8717039105
TT,148031,274776259,57.393678028,-27.5127289056,49.2516450406,-10.5521714757,56.4152,-0.185971,2.08023,-1,54.6899271503,2.91480006881,-33.5054527586,-43.1261584658,33.632,-1.06761,-1.48402,1,93.959410226
TT,148031,274776259,57.393678028,-27.5127289056,49.2516450406,-10.5521714757,56.4152,-0.185971,2.08023,-1,12.759766869,1.98207248696,1.70876221226,12.4880746002,2.61696,2.26671,0.711482,1,40.8531588187
GT,148031,274776259,57.393678028,-27.5127289056,49.2516450406,-10.5521714757,56.4152,-0.185971,2.08023,-1,54.8541003955,2.92331948028,-33.6033828849,-43.2576932859,33.632,-1.06761,-1.48402,1,94.0986453195
GT,148031,274776259,57.393678028,-27.5127289056,49.2516450406,-10.5521714757,56.4152,-0.185971,2.08023,-1,12.6817328716,1.96930002034,1.69910399631,12.411691584,2.61696,2.26671,0.711482,1,40.7266474323
TT,148031,274776259,7.00286457506,0.912954390567,1.87107059384,6.68539884223,2.08192,1.88319,1.11685,1,54.6899271503,2.91480006881,-33.5054527586,-43.1261584658,33.632,-1.06761,-1.48402,1,38.2450748435
TT,148031,274776259,7.00286457506,0.912954390567,1.87107059384,6.68539884223,2.08192,1.88319,1.11685,1,12.759766869,1.98207248696,1.70876221226,12.4880746002,2.61696,2.26671,0.711482,1,1.32027807923
TT,148031,274776259,7.00286457506,0.912954390567,1.87107059384,6.68539884223,2.08192,1.88319,1.11685,1,57.393678028,-27.5127289056,49.2516450406,-10.5521714757,56.4152,-0.185971,2.08023,-1,28.4760023623
GT,148031,274776259,7.00286457506,0.912954390567,1.87107059384,6.68539884223,2.08192,1.88319,1.11685,1,54.8541003955,2.92331948028,-33.6033828849,-43.2576932859,33.632,-1.06761,-1.48402,1,38.3026729348
GT,148031,274776259,7.00286457506,0.912954390567,1.87107059384,6.68539884223,2.08192,1.88319,1.11685,1,12.6817328716,1.96930002034,1.69910399631,12.411691584,2.61696,2.26671,0.711482,1,1.31566591389
GT,148031,274776259,7.00286457506,0.912954390567,1.87107059384,6.68539884223,2.08192,1.88319,1.11685,1,57.4495902622,-27.5404346142,49.3000842014,-10.5579551337,56.4152,-0.185971,2.08023,-1,28.4888128251
GG,148031,274776259,12.6817328716,1.96930002034,1.69910399631,12.411691584,2.61696,2.26671,0.711482,1,54.8541003955,2.92331948028,-33.6033828849,-43.2576932859,33.632,-1.06761,-1.48402,1,50.6733876617
GG,148031,274776259,57.4495902622,-27.5404346142,49.3000842014,-10.5579551337,56.4152,-0.185971,2.08023,-1,54.8541003955,2.92331948028,-33.6033828849,-43.2576932859,33.632,-1.06761,-1.48402,1,94.1467266069
GG,148031,274776259,57.4495902622,-27.5404346142,49.3000842014,-10.5579551337,56.4152,-0.185971,2.08023,-1,12.6817328716,1.96930002034,1.69910399631,12.411691584,2.61696,2.26671,0.711482,1,40.7451349787
GT,148031,27938768,101.534759726,-28.1431990176,-19.4528776963,95.5972916313,34.2119,1.7513,-2.53679,-1,42.0949867534,32.6964654934,19.3830143229,18.089130606,38.0913,0.459482,0.535112,1,87.6593654781
