Run,Event,E,px,py,pz,pt,eta,phi,Q,MET,phiMET,Mt
146944,346411652,81.90,-0.34,-30.33,-76.08,30.33,-1.65,-1.58,-1,34.13,1.26,63.64
146944,346616613,45.15,6.61,26.38,36.04,27.19,1.09,1.33,-1,29.17,-1.93,56.23
146944,352077989,31.29,24.11,-19.94,-0.04,31.29,-0.00,-0.69,-1,30.80,2.41,62.07
146944,352234860,195.57,-29.82,44.82,-188.01,53.84,-1.96,2.16,-1,33.07,-1.64,79.83
146944,352612207,36.26,-33.42,-7.28,12.04,34.20,0.35,-2.93,-1,45.10,0.25,78.54
146944,352650815,105.06,36.00,26.01,95.21,44.41,1.51,0.63,-1,34.57,-2.35,78.08
146944,353989014,66.34,-26.03,7.04,60.61,26.97,1.55,2.88,-1,29.04,-0.09,55.75
146944,353522616,99.51,29.66,-3.46,-94.92,29.86,-1.87,-0.12,-1,30.43,-3.09,60.08
146944,641623230,29.19,24.56,-15.68,-1.76,29.14,-0.06,-0.57,-1,32.97,-2.79,55.48
146944,640946263,119.64,20.16,30.36,-113.96,36.44,-1.86,0.98,-1,43.02,-1.82,78.08
146944,673120406,114.03,26.75,16.59,109.60,31.48,1.96,0.55,-1,31.05,-2.46,62.40
146944,674242714,196.92,-62.17,-106.93,153.23,123.69,1.04,-2.10,-1,16.94,-0.24,73.34
146944,675025957,54.86,14.87,21.59,48.19,26.22,1.37,0.97,-1,41.73,-2.11,66.11
146944,676233864,141.94,26.30,-26.31,136.98,37.20,2.01,-0.79,-1,29.60,2.45,66.29
146944,676281263,55.52,-30.02,22.44,40.96,37.48,0.95,2.50,-1,48.19,-0.93,84.12
146944,677798524,41.42,-34.04,-21.02,10.72,40.01,0.26,-2.59,-1,30.25,0.41,69.40
146944,677361229,67.91,20.20,-25.94,-59.42,32.88,-1.35,-0.91,-1,41.09,2.39,73.29
146944,677257463,111.32,-37.87,18.75,-102.99,42.26,-1.62,2.68,-1,38.93,-0.39,81.07
146944,677959864,35.16,-11.05,23.52,23.68,25.98,0.82,2.01,-1,90.72,0.86,52.67
146944,679706049,153.30,36.54,32.24,-145.35,48.73,-1.81,0.72,-1,42.03,-2.36,90.47
146944,680223885,105.18,40.21,-3.55,97.12,40.37,1.61,-0.09,-1,37.98,3.06,78.32
146944,680598384,44.35,8.07,38.69,20.12,39.52,0.49,1.37,-1,45.63,-1.89,84.80
146944,683505114,45.71,30.80,-29.53,-16.41,42.66,-0.38,-0.76,-1,30.42,2.45,72.01
146944,683756947,72.00,-20.48,33.15,60.54,38.97,1.22,2.12,-1,40.49,-0.98,79.43
146944,688871988,63.23,2.81,-28.76,-56.24,28.90,-1.42,-1.47,-1,30.07,1.71,58.95
146944,690966450,80.10,-40.13,-1.24,69.31,40.15,1.31,-3.11,-1,45.05,-0.06,84.97
146944,690424143,80.63,-18.70,30.83,72.12,36.06,1.44,2.12,-1,27.00,-0.48,60.09
146944,691312974,45.97,26.62,33.80,-16.20,43.02,-0.37,0.90,-1,28.01,-1.68,66.74
146944,691649846,68.98,35.31,8.65,58.62,36.35,1.26,0.24,-1,40.23,-2.79,76.37
146944,697801635,73.36,28.03,10.89,-66.91,30.07,-1.54,0.37,-1,35.93,-2.94,65.49
146944,699324283,47.50,-25.24,-35.55,18.87,43.60,0.42,-2.19,-1,42.61,0.70,85.49
146944,699284460,115.28,36.68,9.05,108.92,37.78,1.78,0.24,-1,38.19,-2.74,75.72
146944,86105673,69.43,-14.05,40.75,-54.44,43.10,-1.06,1.90,-1,46.41,-0.80,87.30
146944,88739439,38.78,-36.70,-11.79,-4.17,38.55,-0.11,-2.83,-1,38.77,0.38,77.27
146944,645499106,44.19,2.02,30.96,-31.47,31.02,-0.89,1.51,1,33.50,-1.76,64.36
146944,646092354,43.55,41.78,4.23,11.53,41.99,0.27,0.10,-1,27.38,-2.74,67.03
146944,645871044,102.22,31.53,20.39,-95.07,37.55,-1.66,0.57,-1,40.61,-2.43,77.90
146944,647399027,84.97,-5.32,-32.48,78.34,32.91,1.60,-1.73,1,43.85,0.83,72.83
146944,651354713,44.69,5.49,41.02,16.88,41.38,0.40,1.44,1,37.19,-2.10,76.91
146944,650242164,45.06,-10.70,-24.15,36.51,26.42,1.13,-1.99,1,31.19,1.74,54.93
146944,651389436,130.62,39.00,-26.75,121.76,47.29,1.67,-0.60,-1,32.80,2.76,78.30
146944,651777799,34.56,-29.99,-7.39,15.50,30.89,0.48,-2.90,-1,38.87,0.53,68.60
146944,651968951,153.33,31.75,-23.46,-148.17,39.48,-2.03,-0.64,-1,43.66,2.36,82.82
146944,652319376,199.46,65.42,30.35,185.96,72.11,1.68,0.43,-1,20.82,-2.67,77.49
146944,651622697,86.02,-14.66,38.96,-75.28,41.63,-1.35,1.93,1,45.52,-1.16,87.03
146944,651714050,45.04,-25.61,3.50,36.89,25.84,1.15,3.01,1,45.36,0.16,67.75
146944,651764490,59.07,8.40,24.32,-53.18,25.73,-1.47,1.24,-1,63.27,-1.74,80.42
146944,653431637,133.33,6.45,-34.83,-128.54,35.42,-2.00,-1.39,1,38.65,1.65,73.89
146944,653037523,33.30,-5.50,-31.87,7.91,32.35,0.24,-1.74,-1,24.64,1.92,54.59
146944,653253364,42.51,-28.10,-13.10,29.08,31.00,0.84,-2.71,1,30.30,0.81,60.21
146944,654635256,54.23,36.29,-24.46,-32.03,43.76,-0.68,-0.59,1,39.91,2.55,83.59
146944,655119930,44.17,3.16,-33.40,28.73,33.55,0.78,-1.48,1,49.74,2.94,65.63
146944,655481941,137.45,37.19,19.98,-130.81,42.22,-1.85,0.49,-1,40.65,-2.81,82.57
146944,655889441,47.75,41.64,16.63,-16.43,44.84,-0.36,0.38,1,41.88,-3.01,86.00
146944,656771631,98.59,-2.03,-44.89,-87.75,44.94,-1.42,-1.62,1,43.36,1.56,88.27
146944,657129823,152.01,-3.98,40.56,-146.45,40.75,-1.99,1.67,-1,43.12,-1.60,83.65
146944,657273104,28.88,25.38,-9.37,-10.12,27.05,-0.37,-0.35,1,34.46,-2.96,58.86
146944,657077537,45.58,-43.32,-11.65,-8.03,44.86,-0.18,-2.88,-1,24.97,0.15,66.82
146944,658010314,36.78,2.67,-35.40,9.60,35.50,0.27,-1.50,-1,32.14,1.50,67.38
146944,657525091,65.64,32.86,-24.07,51.47,40.73,1.06,-0.63,-1,29.92,1.15,54.26
146944,658338706,110.98,-17.07,38.81,-102.56,42.40,-1.62,1.99,-1,34.04,-2.26,64.67
146944,659034596,107.08,34.85,24.95,98.13,42.86,1.57,0.62,-1,45.95,-2.30,88.22
146944,660579189,191.70,-35.88,-41.06,-183.79,54.53,-1.93,-2.29,1,49.26,-0.23,88.92
146944,660514767,44.86,42.07,-13.05,8.53,44.04,0.19,-0.30,1,50.17,3.01,93.67
146944,659970880,49.87,20.80,14.37,42.98,25.28,1.30,0.60,1,29.49,-2.84,54.00
146944,660352668,32.84,-31.95,-1.34,-7.47,31.98,-0.23,-3.10,-1,42.60,-0.03,73.77
146944,660417244,75.01,7.26,-29.79,68.46,30.66,1.54,-1.33,1,54.60,1.18,77.77
146944,660826996,65.23,-33.46,2.16,-55.96,33.53,-1.28,3.08,-1,31.97,-0.34,64.88
146944,661229908,135.27,21.58,26.59,130.86,34.25,2.05,0.89,-1,37.51,-2.48,71.23
146944,663326477,143.67,27.70,42.63,134.37,50.84,1.70,0.99,-1,40.07,-1.90,89.57
146944,663332141,46.06,-10.78,23.64,38.03,25.98,1.17,2.00,1,37.71,-1.19,62.58
146944,662927071,45.47,-31.74,-14.51,29.15,34.90,0.76,-2.71,-1,35.03,0.39,69.92
146944,664602654,228.16,-60.85,-42.53,-215.74,74.24,-1.79,-2.53,1,44.84,0.58,115.38
146944,664543623,47.99,29.78,25.51,27.68,39.21,0.66,0.71,1,33.04,-2.30,71.83
146944,663530362,57.35,-0.54,36.79,43.99,36.79,1.01,1.59,1,33.67,-0.96,67.25
146944,664023578,113.06,37.03,16.00,-105.62,40.34,-1.69,0.41,1,32.47,-2.48,71.79
146944,665780830,98.98,14.30,-61.23,-76.44,62.87,-1.03,-1.34,-1,32.12,2.37,86.22
146944,665011817,62.83,-27.66,18.90,53.16,33.50,1.24,2.54,-1,27.90,-0.71,61.05
146944,665911075,37.91,-1.82,-26.67,26.89,26.73,0.89,-1.64,1,40.51,0.93,63.09
146944,666632733,36.11,-25.80,-14.84,-20.44,29.77,-0.64,-2.62,1,25.55,0.32,54.87
146944,666752875,31.46,29.27,11.42,-1.65,31.42,-0.05,0.37,1,35.59,-3.00,66.42
146944,668545968,102.51,18.55,-22.38,98.30,29.07,1.93,-0.88,1,27.87,2.24,56.92
146944,667991478,31.26,-3.43,27.61,14.25,27.82,0.49,1.69,-1,29.67,-1.80,56.56
146944,668008086,110.31,-23.22,-23.03,105.35,32.70,1.89,-2.36,-1,37.05,0.86,69.57
146944,667373800,39.80,19.59,-17.62,29.82,26.35,0.97,-0.73,-1,31.90,2.09,57.24
146944,667636105,177.98,-70.27,23.69,161.80,74.15,1.52,2.82,1,34.16,1.26,70.82
146944,668916896,144.07,48.87,-6.22,-135.39,49.26,-1.74,-0.13,-1,21.27,2.97,64.72
146944,668695193,69.22,-14.33,-40.19,54.50,42.67,1.06,-1.91,1,45.53,1.47,87.54
146944,669688509,82.27,19.49,-22.85,-76.59,30.04,-1.67,-0.86,-1,32.28,2.56,61.65
146944,670088549,68.10,-29.74,30.52,-53.13,42.61,-1.05,2.34,1,55.64,-1.84,84.41
146944,670657534,80.20,-54.07,3.15,-59.15,54.16,-0.94,3.08,1,33.96,-0.22,85.52
146944,169128883,122.38,-35.95,-5.42,-116.86,36.35,-1.88,-2.99,-1,30.57,0.03,66.56
146944,168623292,92.52,0.71,-30.36,87.40,30.37,1.78,-1.55,1,26.16,1.60,56.37
146944,169927245,52.19,-38.41,12.93,32.88,40.53,0.74,2.82,-1,37.81,-0.41,78.23
146944,169761145,133.56,28.16,-19.11,-129.15,34.03,-2.04,-0.60,1,36.36,2.69,70.17
146944,169688146,149.04,-13.01,-34.38,-144.43,36.75,-2.08,-1.93,-1,32.70,1.11,69.24
146944,170758579,57.38,35.00,-25.55,37.61,43.34,0.78,-0.63,-1,43.59,2.92,85.14
146944,170972959,124.71,33.65,18.31,118.68,38.31,1.85,0.50,1,27.05,-2.47,64.14
146944,198686893,60.31,2.00,31.98,51.10,32.04,1.25,1.51,1,47.07,-1.71,77.61
146944,198661615,110.80,-13.91,46.82,-99.45,48.84,-1.46,1.86,-1,19.70,-0.83,60.43
146944,198872455,35.61,-30.37,2.92,18.37,30.51,0.57,3.05,1,40.63,0.34,68.77
146944,198686672,146.62,-8.81,35.34,142.02,36.42,2.07,1.82,1,33.70,-1.40,70.01
146944,199025616,87.44,-25.59,14.50,82.34,29.41,1.75,2.63,1,33.66,-0.63,62.83
146944,199295808,49.68,35.33,-30.10,-17.72,46.41,-0.37,-0.71,-1,28.99,2.68,72.79
146944,198728491,42.15,-34.42,16.16,-18.18,38.02,-0.46,2.70,-1,38.72,-0.47,76.73
146944,199249140,84.25,0.48,-37.09,-75.64,37.10,-1.46,-1.56,1,36.43,1.16,71.84
146944,263345427,56.40,-35.99,5.56,43.07,36.42,1.00,2.99,1,26.53,0.68,56.91
146944,263838148,52.06,-11.74,-31.41,39.82,33.53,1.01,-1.93,1,26.08,0.79,57.80
146944,262589125,80.39,-24.37,-22.08,73.35,32.88,1.54,-2.41,1,34.88,1.26,65.39
146944,262919997,46.57,-34.80,3.80,-30.71,35.01,-0.79,3.03,1,33.78,-0.06,68.75
146944,262961985,42.94,-3.46,36.02,-23.12,36.18,-0.60,1.67,1,35.16,-1.25,70.90
146944,263671433,39.41,23.85,9.93,-29.76,25.84,-0.98,0.39,1,35.09,-2.86,60.12
146944,264551948,56.30,-21.24,-35.77,-37.94,41.60,-0.82,-2.11,-1,42.01,1.24,83.18
146944,265267660,141.42,-23.06,29.16,-136.45,37.17,-2.01,2.24,1,47.25,-1.06,83.57
146944,264247438,42.62,-39.69,-15.36,-2.15,42.56,-0.05,-2.77,-1,38.86,0.10,80.60
146944,264117079,45.23,-22.19,-19.72,34.13,29.69,0.98,-2.42,1,29.65,1.37,56.30
146944,281566018,40.10,-16.33,29.25,-22.05,33.50,-0.62,2.08,1,49.25,-0.74,80.19
146944,281692706,56.62,-7.93,28.90,-48.04,29.96,-1.25,1.84,1,31.64,-1.07,61.16
146944,282365666,42.35,-9.50,34.51,22.64,35.79,0.60,1.84,1,30.80,-0.31,58.40
146944,283938019,77.63,-37.07,-22.40,-64.42,43.31,-1.19,-2.60,1,36.11,0.36,78.76
146944,284218379,27.92,-15.69,-22.89,-3.02,27.75,-0.11,-2.17,-1,46.70,1.50,69.49
146944,284007702,107.08,26.78,-24.72,-100.69,36.45,-1.74,-0.75,-1,33.94,2.80,68.92
146944,283064551,38.02,20.92,-19.92,24.72,28.88,0.78,-0.76,1,24.69,2.39,53.40
146944,284308175,107.70,62.77,21.69,84.79,66.41,1.06,0.33,1,26.23,2.95,80.62
146944,284466608,60.71,24.07,-28.16,-48.10,37.04,-1.08,-0.86,-1,41.08,2.62,76.88
146944,285153733,50.55,-36.92,-2.85,34.42,37.03,0.83,-3.06,-1,33.52,0.18,70.36
146944,285738222,49.15,-9.13,32.58,35.66,33.83,0.92,1.84,1,46.74,-1.13,79.25
146944,285229663,28.76,-28.33,-3.69,3.32,28.56,0.12,-3.01,1,67.80,-0.83,78.05
146944,293514429,49.88,-33.34,-3.52,-36.93,33.52,-0.95,-3.04,-1,33.43,0.27,66.73
146944,294198541,37.89,0.12,37.53,-5.23,37.53,-0.14,1.57,-1,34.39,-1.84,71.21
146944,293760458,63.54,-8.34,-30.11,-55.32,31.24,-1.34,-1.84,1,29.89,1.60,60.42
146944,293718435,43.59,40.33,11.11,12.23,41.84,0.29,0.27,1,28.93,-2.03,63.54
146944,293843300,60.35,-21.40,24.11,-51.02,32.23,-1.24,2.30,-1,30.83,-1.01,62.83
146944,295882678,38.84,15.49,-34.95,-6.83,38.23,-0.18,-1.15,1,36.18,2.95,65.92
146944,586252693,62.24,15.09,30.19,-52.29,33.75,-1.22,1.11,1,43.06,-2.14,76.13
146944,586695355,69.94,20.20,-24.26,62.41,31.57,1.43,-0.88,-1,27.18,2.86,55.97
146944,588535657,41.23,-25.41,8.51,31.33,26.79,1.00,2.82,1,33.53,0.21,57.81
146944,588618779,33.36,3.65,-32.70,5.53,32.90,0.17,-1.46,1,35.60,1.76,68.40
146944,589129786,38.10,4.91,-27.58,-25.83,28.01,-0.83,-1.39,1,47.23,1.55,72.38
146944,590187522,43.45,-17.34,24.30,-31.56,29.86,-0.92,2.19,1,34.18,-1.16,63.56
146944,590196539,59.79,-16.95,-30.73,48.41,35.09,1.13,-2.07,1,35.90,1.34,70.35
146944,589263334,131.85,-32.02,-21.94,-126.01,38.82,-1.89,-2.54,-1,22.57,0.30,58.53
146944,590625669,129.24,33.44,23.93,-122.53,41.12,-1.81,0.62,1,32.83,-2.49,73.48
146944,591018231,49.41,25.00,0.34,42.62,25.00,1.30,0.01,1,37.27,2.69,59.41
146944,590446760,91.23,36.18,12.58,-82.80,38.31,-1.51,0.33,-1,34.49,-3.04,72.19
146944,591744897,106.33,10.14,-35.28,-99.79,36.71,-1.73,-1.29,1,37.31,1.78,73.96
146944,592279122,77.44,-6.76,28.06,-71.86,28.87,-1.64,1.81,-1,20.70,-1.55,48.61
146944,592147807,41.98,-21.90,28.38,21.85,35.84,0.58,2.23,1,35.69,-0.93,71.53
146944,592109864,36.62,-23.38,25.41,12.20,34.53,0.35,2.31,-1,34.08,-0.43,67.23
146944,593440630,45.50,37.95,9.34,-23.30,39.08,-0.57,0.24,-1,40.64,-3.00,79.60
146944,593267687,36.05,-34.49,-0.42,-10.48,34.50,-0.30,-3.13,-1,102.53,1.49,87.98
146944,593666056,163.29,-31.92,23.93,158.34,39.90,2.09,2.50,1,43.19,-0.76,82.88
146944,594271544,46.60,13.85,-21.65,-38.88,25.70,-1.20,-1.00,1,32.78,2.28,57.90
146944,595419346,42.52,-24.12,8.79,-33.90,25.67,-1.09,2.79,-1,35.10,-0.27,59.98
146944,595585218,134.00,-6.06,35.78,-128.99,36.29,-1.98,1.74,-1,34.15,-1.46,70.37
146944,595105731,48.88,-15.25,-22.58,-40.58,27.25,-1.19,-2.16,1,57.08,0.11,71.58
146944,594736412,39.07,15.60,20.54,29.34,25.80,0.98,0.92,1,31.42,-2.46,56.52
146944,595193366,123.43,32.62,-38.24,-112.74,50.27,-1.55,-0.86,-1,24.68,2.12,70.23
146944,595200015,36.80,20.18,-28.16,12.43,34.64,0.35,-0.95,1,32.28,1.83,65.79
146944,596289492,61.14,39.99,-32.99,-32.42,51.84,-0.59,-0.69,1,34.48,-3.11,79.11
146944,596889581,98.25,-28.78,-36.56,-86.53,46.53,-1.38,-2.24,1,49.86,0.93,96.32
146944,425259886,133.09,-43.76,-0.43,125.69,43.76,1.78,-3.13,1,28.89,-0.19,70.74
146944,425474374,54.95,11.26,-33.35,42.19,35.20,1.02,-1.25,1,40.18,2.31,73.60
146944,426660263,37.42,21.45,-25.93,-16.37,33.65,-0.47,-0.88,1,41.23,2.36,74.42
146944,427433855,217.60,-61.71,14.14,208.19,63.30,1.91,2.92,1,16.40,0.04,63.88
146944,434295637,43.87,21.44,21.52,31.64,30.38,0.91,0.79,1,34.71,-2.17,64.66
146944,433647768,93.74,35.48,-13.48,-85.71,37.95,-1.55,-0.36,-1,30.13,2.56,67.24
146944,434561848,25.53,-25.05,4.83,-0.93,25.52,-0.04,2.95,1,40.22,-0.20,64.07
146944,435300749,43.55,-20.52,35.58,14.50,41.07,0.35,2.09,1,33.78,-0.93,74.36
146944,435071407,126.66,10.47,33.64,121.66,35.23,1.95,1.27,1,44.23,-1.85,78.94
146944,435287857,122.93,21.23,32.93,-116.52,39.17,-1.81,1.00,1,25.37,-1.86,62.44
146944,435315138,120.30,-25.79,-19.17,-115.93,32.14,-1.99,-2.50,1,19.83,0.34,49.92
146944,447087094,63.21,-21.45,-24.63,-54.12,32.66,-1.28,-2.29,1,35.08,0.41,66.07
146944,448329314,46.43,-37.48,-18.57,-20.15,41.83,-0.46,-2.68,1,161.62,2.73,69.54
146944,449422968,48.69,-36.18,-13.80,29.51,38.72,0.70,-2.78,1,21.76,-0.79,48.64
146944,448667139,43.89,3.63,-31.08,-30.79,31.29,-0.87,-1.45,-1,44.52,1.80,74.53
146944,448671899,65.47,29.12,11.40,-57.52,31.27,-1.37,0.37,-1,34.46,-2.74,65.64
146944,449414988,61.54,-23.97,18.33,-53.63,30.18,-1.34,2.49,1,30.48,-0.74,60.60
146944,451149879,50.37,-39.78,-13.78,-27.66,42.10,-0.62,-2.81,1,33.19,1.36,65.18
146944,449997432,133.93,22.02,26.74,129.37,34.64,2.03,0.88,1,27.92,-2.55,61.55
146944,450346691,42.27,-37.09,-16.87,-11.27,40.74,-0.27,-2.71,1,47.07,0.59,87.27
146944,451035523,46.03,-4.37,-33.57,-31.19,33.85,-0.82,-1.70,-1,41.32,1.45,74.80
146944,449938076,121.69,-28.20,12.84,-117.68,30.99,-2.04,2.71,1,33.14,0.15,61.41
146944,452323790,61.82,-51.95,-14.77,-30.09,54.01,-0.53,-2.86,1,90.12,2.67,50.75
146944,451981767,59.07,-22.05,28.21,46.99,35.80,1.09,2.23,1,32.22,0.55,50.61
146944,452109775,64.38,-26.70,32.83,-48.52,42.32,-0.98,2.25,1,42.18,-0.76,84.32
146944,451965912,129.33,-3.82,45.05,-121.17,45.22,-1.71,1.66,1,59.54,-1.41,103.69
146944,451275345,49.47,-35.52,-27.98,-20.07,45.22,-0.43,-2.47,-1,40.69,-0.35,74.91
146944,451994609,67.04,33.89,-5.98,-57.53,34.42,-1.29,-0.17,1,27.61,2.57,60.46
146944,452550762,34.04,30.46,-9.29,-12.02,31.84,-0.37,-0.30,1,36.43,3.13,67.45
146944,453269422,36.25,21.05,-17.28,23.93,27.23,0.79,-0.69,1,24.02,2.34,51.08
146944,452910359,38.33,-26.73,-7.36,26.47,27.72,0.85,-2.87,1,40.19,0.09,66.49
146944,454950333,155.46,-37.43,-21.76,-149.31,43.30,-1.95,-2.62,1,37.58,0.64,80.55
146944,455186617,135.95,34.78,-29.65,-128.04,45.70,-1.75,-0.71,1,36.88,2.27,81.82
146944,455537709,101.20,25.16,-9.14,97.59,26.77,2.01,-0.35,1,35.00,2.86,61.19
146944,456829361,63.76,-14.38,25.70,-56.55,29.45,-1.41,2.08,1,27.39,-1.24,56.58
146944,458059366,40.17,33.76,-16.92,13.72,37.76,0.36,-0.46,-1,45.32,1.47,68.02
146944,458109102,130.39,-41.71,-13.69,-122.77,43.90,-1.75,-2.82,1,38.28,0.37,81.97
146944,457050543,81.52,15.11,-32.85,73.06,36.15,1.45,-1.14,1,37.48,1.81,73.27
146944,457624424,48.81,25.31,-19.59,36.86,32.00,0.98,-0.66,1,32.31,2.42,64.28
146944,458201825,34.61,18.59,-26.67,-11.87,32.51,-0.36,-0.96,-1,25.64,2.46,57.17
146944,457217948,48.67,-29.22,-20.68,-32.97,35.80,-0.82,-2.53,-1,39.19,0.85,74.38
146944,458037532,44.46,33.08,-14.62,-25.86,36.17,-0.66,-0.42,-1,42.89,2.50,78.27
146944,458991734,80.83,28.47,21.10,-72.65,35.44,-1.47,0.64,-1,31.33,-2.59,66.58
146944,459520728,38.13,20.51,-22.91,-22.55,30.75,-0.68,-0.84,-1,26.99,2.50,57.33
146944,459047082,37.43,-24.34,-7.53,-27.41,25.48,-0.93,-2.84,1,41.19,-0.16,63.13
146944,459292652,43.87,23.88,13.40,-34.28,27.38,-1.05,0.51,-1,32.25,-2.68,59.40
146944,460196382,35.46,-5.83,29.09,-19.42,29.67,-0.62,1.77,1,43.85,-1.42,72.12
146944,460027522,131.26,-8.29,36.20,125.90,37.13,1.94,1.80,1,35.73,-1.30,72.82
146944,460489471,82.77,17.62,35.70,72.57,39.81,1.36,1.11,1,46.05,-1.97,85.60
146944,464779766,41.34,-18.83,29.36,22.19,34.88,0.60,2.14,-1,37.15,-1.12,71.88
146944,464970575,76.48,-31.06,26.78,-64.55,41.01,-1.24,2.43,1,47.52,-0.73,88.29
146944,466099827,89.97,28.44,-8.68,-84.92,29.74,-1.77,-0.30,1,23.55,-3.12,52.26
146944,554920432,34.98,-23.64,-25.77,-0.31,34.98,-0.01,-2.31,-1,32.93,0.64,67.59
146944,554548804,68.16,6.27,-45.93,49.97,46.36,0.94,-1.44,-1,36.19,1.31,80.35
146944,554954927,40.54,-26.98,-17.59,24.62,32.21,0.70,-2.56,-1,26.63,0.28,57.91
146944,555946952,68.68,13.22,-33.46,-58.50,35.98,-1.26,-1.19,1,38.16,2.08,73.93
146944,555452937,107.11,43.59,10.92,97.23,44.93,1.51,0.25,-1,36.82,-2.94,81.33
146944,556102411,116.31,11.08,33.79,110.74,35.56,1.85,1.25,-1,45.18,-1.91,80.16
146944,556024412,121.02,-24.67,28.69,-114.95,37.84,-1.83,2.28,1,33.83,-0.90,71.54
146944,555673598,74.23,45.58,29.91,50.38,54.51,0.83,0.58,-1,42.30,-2.19,94.38
146944,557992513,72.74,5.20,42.86,58.55,43.17,1.11,1.45,1,36.66,-1.65,79.54
146944,557107338,46.41,-30.60,-19.50,28.92,36.29,0.73,-2.57,1,33.70,0.61,69.93
146944,557669316,42.75,-25.28,-4.76,34.15,25.72,1.10,-2.96,1,89.92,1.53,75.14
146944,556978495,47.57,-16.82,19.70,39.89,25.91,1.22,2.28,1,57.49,-1.41,74.34
146944,557871831,142.91,31.75,32.55,-135.48,45.47,-1.81,0.80,1,45.16,-1.98,89.12
146944,558798850,46.89,-45.50,-9.58,6.08,46.49,0.13,-2.93,1,46.99,0.24,93.47
146944,558187284,100.18,-39.71,45.25,80.07,60.20,1.10,2.29,-1,30.61,-0.72,85.65
146944,559323295,88.69,-29.89,14.28,-82.28,33.13,-1.64,2.70,1,33.54,-0.38,66.63
146944,560259795,103.21,-2.09,39.95,95.14,40.01,1.60,1.62,1,41.33,-1.37,81.10
146944,560745787,109.55,-6.32,-34.34,-103.83,34.92,-1.81,-1.75,1,26.37,1.48,60.63
146944,559804244,183.87,3.01,-50.39,-176.80,50.48,-1.97,-1.51,1,19.79,1.26,62.09
146944,560807367,99.19,-64.85,-35.80,65.96,74.08,0.80,-2.64,1,129.74,1.16,185.57
146944,560955769,46.95,-19.99,-20.25,-37.34,28.46,-1.09,-2.35,1,54.42,0.88,78.62
146944,326667319,27.69,-16.79,-21.81,-3.07,27.52,-0.11,-2.23,-1,68.89,1.58,82.38
146944,327483545,108.89,32.82,-44.88,93.62,55.60,1.29,-0.94,1,28.61,1.18,69.62
146944,328239924,56.69,-37.40,30.92,29.30,48.53,0.57,2.45,-1,40.18,-0.39,87.30
146944,327519157,54.56,36.30,-4.37,-40.49,36.56,-0.96,-0.12,1,30.23,-3.00,65.94
146944,328011805,43.48,-23.31,15.51,-33.27,28.00,-1.01,2.55,-1,30.08,-0.69,57.97
146944,328268486,49.13,-10.51,-28.06,38.93,29.96,1.08,-1.93,1,28.20,1.16,58.12
146944,327560095,111.08,35.82,9.73,104.69,37.12,1.76,0.27,-1,34.23,-2.85,71.28
146944,328025697,60.24,-28.90,-32.06,42.02,43.17,0.86,-2.30,-1,36.53,0.94,79.33
146944,328768481,132.87,39.64,51.89,115.72,65.30,1.34,0.92,-1,83.50,-2.07,147.25
146944,327897570,44.46,37.17,-2.78,24.23,37.27,0.61,-0.07,-1,23.44,2.69,58.06
146944,332959451,63.49,-14.92,23.52,57.05,27.85,1.47,2.14,-1,26.89,-1.17,54.54
146944,331892308,42.99,-36.35,8.12,21.46,37.25,0.55,2.92,-1,37.77,-0.15,74.96
146944,332869996,60.49,22.66,16.14,-53.71,27.82,-1.41,0.62,1,88.78,2.53,81.03
146944,331826285,42.08,24.42,29.23,-17.88,38.09,-0.45,0.87,-1,41.78,-2.33,79.75
146944,333037360,41.53,-37.54,-13.80,11.16,40.00,0.28,-2.79,1,33.10,0.19,72.54
146944,159193809,47.30,-12.55,42.98,-15.26,44.78,-0.33,1.85,1,41.21,-1.24,85.89
146944,158994562,31.76,18.53,25.80,0.04,31.76,0.00,0.95,-1,39.36,-2.22,70.71
146944,160112278,126.86,-14.55,36.20,-120.71,39.01,-1.85,1.95,1,51.07,-1.04,89.02
146944,160483079,54.84,-16.14,37.99,36.10,41.28,0.79,1.97,1,41.01,-0.97,81.89
146944,160576129,93.82,-3.82,-25.28,90.27,25.57,1.97,-1.72,1,27.64,1.65,52.80
146944,176154121,32.89,-27.67,-0.38,-17.78,27.67,-0.60,-3.13,1,42.82,-0.18,68.54
