Type,Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
GSF-GSF,142970,39230590,9.81757496543,-1.7223229047,-1.57419165528,9.53626249561,2.33334,2.11559,-2.4011,-1,28.7652858386,-25.8073652197,11.8240156811,4.64910988318,28.3871,0.163052,2.71197,1,20.6026633597
GSF-GSF,142970,39230590,9.81757496543,-1.7223229047,-1.57419165528,9.53626249561,2.33334,2.11559,-2.4011,-1,81.9204283131,31.3713740149,-5.49853731276,-75.4755560071,31.8496,-1.59774,-0.17351,-1,56.0248256575
GSF-GSF,142970,129669264,155.501746817,-44.4115145201,-24.5867789603,146.98265524,50.7631,1.78486,-2.63598,-1,181.74738248,18.9309704052,31.8695750012,177.927118751,37.0682,2.27244,1.03479,1,86.4194233422
GSF-GSF,142970,149928301,49.9196664908,4.36908952075,23.3123158009,-43.9251646673,23.7182,-1.3754,1.38553,1,48.9079465696,22.9891447828,-42.9814904004,4.00973097631,48.7433,0.0821697,-1.07965,-1,83.8946115244
GSF-GSF,142970,47536700,107.83858605,-18.0628937568,-35.6940875604,-100.144019409,40.0042,-1.64847,-2.03927,1,204.257634095,0.796500319696,52.6873798058,-197.34382859,52.6934,-2.03097,1.55568,-1,91.2037860978
GSF-GSF,142970,130951974,67.2815108923,-21.6809922488,-50.2372986367,-39.1529067692,54.7161,-0.665371,-1.97822,-1,56.2720884697,33.0731803239,5.53899681393,45.1888503731,33.5338,1.10712,0.165937,1,114.461081443
GSF-GSF,142971,1070061533,85.674425578,-1.77171375692,-22.2124541499,-82.7259034937,22.283,-2.02252,-1.65039,-1,28.6116614483,-1.44575537015,23.0931883024,16.8297835996,23.1384,0.674931,1.63332,1,93.3160397276
GSF-GSF,142971,1218497446,41.1635331233,-39.0777609925,-4.48505878498,12.1346323571,39.3343,0.303805,-3.02732,1,50.029802628,40.5116964276,5.4840647333,-28.8393591693,40.8812,-0.65712,0.134552,-1,89.6332661676
GSF-GSF,142971,1085131064,45.9248411798,-39.010774534,4.22222692622,23.862592214,39.2386,0.575793,3.03378,1,95.5739834291,47.6914353407,-2.31523236447,82.7922279112,47.7476,1.31791,-0.048508,-1,92.5617426883
GSF-GSF,142971,356296776,59.4462810734,-55.1582317696,-16.0613996545,-15.2794385494,57.4491,-0.262925,-2.85824,1,50.0385188452,34.2871355554,-0.660664556307,-36.4391166977,34.2935,-0.92493,-0.0192662,-1,92.7193742845
GSF-GSF,142971,356296776,9.51826228397,8.85058747383,1.50091061378,-3.16412473566,8.97695,-0.345554,0.167985,-1,50.0385188452,34.2871355554,-0.660664556307,-36.4391166977,34.2935,-0.92493,-0.0192662,-1,10.8177763359
GSF-GSF,142971,356296776,9.51826228397,8.85058747383,1.50091061378,-3.16412473566,8.97695,-0.345554,0.167985,-1,59.4462810734,-55.1582317696,-16.0613996545,-15.2794385494,57.4491,-0.262925,-2.85824,1,45.3821270162
GSF-GSF,142971,39488525,136.610027257,21.0261328409,-17.8639545957,-133.794919227,27.5902,-2.28246,-0.704266,-1,52.6741066395,48.0088330307,16.6671491001,-13.8535050409,50.8197,-0.269333,0.33415,1,96.2349588246
GSF-GSF,142971,1185697057,47.1282766554,-18.4243615371,9.73859158146,-42.270287392,20.8398,-1.45624,2.65535,-1,43.7704306969,29.2206398054,-30.3496216677,-11.8703528641,42.1301,-0.278154,-0.804348,1,69.2097672681
GSF-GSF,142971,543043381,62.8025948101,36.8312745768,27.132996062,-43.0281727752,45.7465,-0.838726,0.634924,-1,44.0163751293,-40.2048632061,-13.5108037907,-11.7672611414,42.4143,-0.273995,-2.8174,1,90.613506379
GSF-GSF,142971,533742622,125.739851834,-26.9294428721,2.64165711049,-122.79388052,27.0587,-2.21757,3.04381,-1,51.9653882372,40.0899630116,-7.46961242198,-32.2087151307,40.7799,-0.724698,-0.184209,1,85.7720190231
GSF-GSF,142971,1139779322,132.181648571,3.31374931689,-36.8119518921,-126.908973214,36.9608,-1.94732,-1.48102,-1,55.7860307562,-9.88498188167,36.9172009569,-40.6385117097,38.2177,-0.925462,1.83242,1,84.9499652317
GSF-GSF,142971,1298225309,47.6753038249,-13.0804491098,26.5610267672,-37.3677441478,29.6072,-1.05514,2.0284,1,35.5851622269,14.6897811024,-30.0201098168,12.2191287825,33.4215,0.357916,-1.11572,-1,79.2798659646
GSF-GSF,142971,1167321899,67.340848774,35.9249931362,23.161638582,52.0357884509,42.7442,1.02705,0.572656,1,97.2939285383,-34.8962258636,-29.2856297991,85.969261006,45.5565,1.39197,-2.44339,-1,89.5581073637
GSF-GSF,142971,1233999213,54.4258670026,-20.9277986635,-25.7159054334,-43.1612609821,33.1554,-1.07954,-2.2539,-1,38.6047705191,19.8472686827,25.8025330864,20.7519521668,32.5528,0.600702,0.915121,1,90.2848123813
GSF-GSF,142971,236374073,34.9341696845,-30.8800825865,16.3215400335,0.651184821821,34.9281,0.0186425,2.65537,1,63.2921122913,34.0390610133,-52.3595233677,-10.2817370167,62.4514,-0.163901,-0.994349,-1,90.8126618249
GSF-GSF,142971,407851699,75.5167265404,32.4748794631,-14.5101026414,66.6154269843,35.5691,1.38528,-0.420198,-1,41.5288865855,-27.0601848613,29.2926118494,11.5904144481,39.8787,0.286698,2.3166,1,85.6485868053
GSF-GSF,142971,507564116,71.1507842903,17.3268597448,14.8985372887,-67.3813596101,22.8514,-1.80209,0.710186,1,44.9946468866,-44.7349457869,-2.13156044475,-4.33120349303,44.7857,-0.0965594,-3.09398,-1,86.2140974448
GSF-GSF,142971,1116267046,211.837194066,-30.6507659103,-34.6030869304,206.732081965,46.226,2.2033,-2.2957,1,105.923368171,38.2507847959,18.5450276081,97.0191699503,42.5093,1.5632,0.451436,-1,91.6042046888
GSF-GSF,142971,1277242178,61.7584461473,46.3365581545,-10.2957026938,39.5098412387,47.4666,0.757747,-0.218642,-1,44.1303114642,-40.6687118631,4.87957411656,16.4234594867,40.9604,0.390926,3.02218,1,89.5680519389
GSF-GSF,142971,119267841,51.4180959846,13.4293580558,46.5204121027,17.3009882499,48.42,0.350114,1.28976,1,72.8719297144,-10.5367347472,-35.3707380063,62.8347535509,36.9068,1.3021,-1.86032,-1,94.3058368938
GSF-GSF,142971,486127261,75.4815046914,-39.4589153378,-18.214433847,61.7145521754,43.46,1.14957,-2.70913,1,67.6305498685,37.9243765733,2.17684077711,55.954394832,37.9868,1.17969,0.0573366,-1,79.8468525981
GSF-GSF,142971,138386020,43.3848540275,25.6069879275,-27.5616469568,21.6074835425,37.6213,0.546699,-0.822145,-1,43.0529311826,-24.8319166287,5.28839124718,-34.7701555607,25.3888,-1.12013,2.93176,1,82.4714260939
GSF-GSF,142971,138386020,18.9384878046,0.586940002864,4.74286039797,-18.3255858499,4.77904,-2.05379,1.44767,-1,43.0529311826,-24.8319166287,5.28839124718,-34.7701555607,25.3888,-1.12013,2.93176,1,18.3121099535
GSF-GSF,142971,138386020,18.9384878046,0.586940002864,4.74286039797,-18.3255858499,4.77904,-2.05379,1.44767,-1,43.3848540275,25.6069879275,-27.5616469568,21.6074835425,37.6213,0.546699,-0.822145,-1,51.6392215687
GSF-GSF,142971,1070869459,58.7960532529,-6.09277037094,-39.1201837476,43.4679796012,39.5918,0.948936,-1.7253,1,39.2782785399,14.5996403655,36.0384419302,-5.55557100875,38.8834,-0.142396,1.18589,-1,89.9964436051
GSF-GSF,142971,1110097348,48.1752541396,-21.8197918949,-42.8624454803,-2.75001095775,48.0967,-0.0571456,-2.04167,1,56.720341777,29.6837382233,29.0640922786,-38.6180190605,41.5433,-0.830696,0.774851,-1,95.0764741258
GSF-GSF,142971,54887188,2.8042848763,-1.90733366259,2.01674365549,-0.398543264792,2.77582,-0.143088,2.32832,-1,48.7951208951,26.5181749068,25.0016546902,32.4448375749,36.4458,0.801581,0.755971,1,17.3160717551
GSF-GSF,142971,54887188,43.4168274369,-34.2495931195,-26.6665891339,0.937709728481,43.4067,0.0216012,-2.48004,-1,48.7951208951,26.5181749068,25.0016546902,32.4448375749,36.4458,0.801581,0.755971,1,85.5926522339
GSF-GSF,142971,54887188,43.4168274369,-34.2495931195,-26.6665891339,0.937709728481,43.4067,0.0216012,-2.48004,-1,2.8042848763,-1.90733366259,2.01674365549,-0.398543264792,2.77582,-0.143088,2.32832,-1,14.8715260332
GSF-GSF,143004,108593080,79.7660437814,-20.6188544974,-32.2403540808,-69.9860282359,38.2698,-1.36432,-2.13978,-1,195.504531906,42.4397042651,42.4099930056,-186.070647848,59.9978,-1.85,0.785048,1,98.1289836468
GSF-GSF,143004,43533778,51.446768788,-29.7352999863,19.0079432599,37.4336752967,35.2915,0.92365,2.57282,1,31.0477086739,24.0600799193,-11.5031059513,-15.8981546536,26.6685,-0.565512,-0.445974,-1,79.0760991483
GSF-GSF,143005,23846044,66.1869844109,-54.5660588136,-34.64673871,14.2430905164,64.6363,0.218612,-2.57587,1,31.4573488532,18.5927133088,13.1171673248,-21.7213197066,22.7541,-0.848912,0.614408,-1,87.8685829857
GSF-GSF,143005,79953239,43.7769711287,39.0544029234,-5.72301708443,-18.9320862212,39.4715,-0.462927,-0.145504,-1,27.2819601452,-26.4856832019,-5.19053904491,-3.9839978482,26.9895,-0.147082,-2.94807,1,65.1701341251
GSF-GSF,143005,70133236,64.5884606295,-19.766436811,28.2379045874,54.6221380626,34.4687,1.24084,2.18152,-1,159.278139985,16.7124484113,-45.4904991728,151.726182414,48.4633,1.859,-1.21872,1,85.0273287954
GSF-GSF,143006,8090023,52.8983118158,-47.2608259309,9.16825326534,-21.9223369442,48.1419,-0.440941,2.94998,1,29.3660734627,22.9185967497,-4.44833077864,17.8133811127,23.3463,0.70352,-0.191709,-1,78.3308609518
GSF-GSF,143006,510949,46.9947435146,-9.34757224651,-45.5157573768,-7.03168836442,46.4657,-0.150759,-1.77335,-1,61.0570388963,15.7440760742,36.4795270332,-46.3608690009,39.732,-0.99457,1.16336,1,93.2837273061
GSF-GSF,143006,34395563,43.1878113349,23.895141053,33.3096122772,13.589665619,40.994,0.325714,0.948511,-1,48.6727871174,-24.7089345283,-41.8336973418,2.90697896547,48.5859,0.0597961,-2.10431,1,89.9605912578
GSF-GSF,143006,53495599,92.581081802,5.10244408796,-24.2510327271,89.2026299129,24.782,1.9927,-1.36342,-1,27.8309428264,-5.46280593509,25.6658788269,-9.27263682587,26.2408,-0.346398,1.78051,1,90.0451010887
GSF-GSF,143007,65967115,180.877705463,23.9705763271,-29.3671233618,-176.860758421,37.908,-2.24464,-0.886232,-1,54.4533680345,-23.8044087764,23.9953454413,-42.6935921422,33.7998,-1.05577,2.3522,1,84.5441759824
GSF-GSF,143007,193904095,215.821399365,-36.7213764094,-22.785911076,-211.450275938,43.2164,-2.2912,-2.58623,1,80.6957158258,31.5879229752,23.3094588944,-70.5029843378,39.2572,-1.34846,0.635727,-1,91.6413235059
GSF-GSF,143007,202835835,170.792904327,28.2236657505,28.2457360608,-166.059685819,39.9299,-2.13252,0.785789,1,73.2000740762,-28.2529231705,-28.562827197,-61.1897710352,40.1754,-1.20749,-2.35074,-1,88.8265527132
GSF-GSF,143008,96006182,121.655277948,24.5520623119,-2.62226717211,119.123157293,24.6917,2.27741,-0.106401,1,22.6696938407,-1.05974459494,-21.7821358871,-6.19116436234,21.8079,-0.280214,-1.61941,-1,83.2382038138
GSF-GSF,143179,58071732,3.76652786629,2.09370236384,1.22143175629,2.88292330506,2.42394,1.00914,0.528112,-1,77.9104536744,18.1687712062,36.7344535397,66.2609573391,40.982,1.25787,1.11148,1,6.24788118445
GSF-GSF,143179,58071732,208.884647591,-18.2706962178,-32.5456271606,205.523136925,37.3234,2.40723,-2.08234,-1,77.9104536744,18.1687712062,36.7344535397,66.2609573391,40.982,1.25787,1.11148,1,91.4728350926
GSF-GSF,143179,58071732,208.884647591,-18.2706962178,-32.5456271606,205.523136925,37.3234,2.40723,-2.08234,-1,3.76652786629,2.09370236384,1.22143175629,2.88292330506,2.42394,1.00914,0.528112,-1,23.3352980477
GSF-GSF,143179,65773755,35.7654643448,32.9064848019,-5.35588631626,12.9478252727,33.3395,0.379209,-0.161346,-1,109.975047284,-32.8541598368,2.43673403975,104.92462787,32.9444,1.87535,3.06756,1,85.6612942481
GSF-GSF,143179,78168543,40.08217582,15.133617889,-20.9658866121,-30.6265575336,25.8572,-1.00598,-0.945575,-1,41.6482367809,-34.2450755618,15.9629187684,17.5224327894,37.7828,0.448572,2.7054,1,78.2167805331
GSF-GSF,143179,69007114,42.7034158517,-16.5915858085,31.6432459302,-23.3881592372,35.7292,-0.615073,2.05372,-1,42.7523734596,29.8337590724,-10.4099848439,28.7983414684,31.5978,0.817319,-0.335724,1,81.5304564315
GSF-GSF,143179,57717027,38.0409722798,-25.0866722395,14.0117938251,24.9287801843,28.7345,0.784556,2.63222,-1,41.5929117781,22.9680667209,-17.2500669957,-30.0811138369,28.7245,-0.914378,-0.64417,1,79.3727537988
GSF-GSF,143181,424090406,69.2550653311,2.14320343454,-40.6795817953,-56.007520725,40.736,-1.1233,-1.51816,1,50.1288985168,-7.12772860476,41.9472327715,-26.505312939,42.5485,-0.588399,1.73911,-1,86.126132356
GSF-GSF,143181,427722235,126.524835623,-4.85923403573,37.46115948,-120.754227272,37.775,-1.87887,1.69979,1,69.2327904161,-12.5965570923,-45.1781813642,-50.9258082565,46.9014,-0.940765,-1.84271,-1,92.1018809936
GSF-GSF,143181,676159107,118.862426193,19.7036975249,7.54337899996,116.974946451,21.0983,2.41395,0.365627,1,24.9651419645,-18.7028484653,-16.2150954414,3.24537396251,24.7533,0.130736,-2.42732,-1,78.468105347
GSF-GSF,143181,137005371,44.974012012,27.5748114399,2.15254726895,35.4634751611,27.6587,1.06754,0.0779041,-1,46.2922650495,-36.6687340415,11.2687891645,-25.9112357427,38.3612,-0.632442,2.84344,1,89.3054105349
GSF-GSF,143181,450918172,49.8115155209,-22.048258653,12.2702238419,42.9476771836,25.2326,1.30187,2.63376,1,63.1105944937,38.1217594654,-27.0657673658,42.3924855281,46.7528,0.813866,-0.617394,-1,70.6483830102
GSF-GSF,143181,355576491,44.1138232649,-3.64246865505,37.1276527255,23.543560223,37.3059,0.595305,1.66859,-1,41.7082746966,3.44383441992,-39.2863458913,-13.5758317942,39.437,-0.337781,-1.48336,1,85.2137164823
GSF-GSF,143181,675332103,32.7525606891,-27.1499979287,16.87162184,7.13836258465,31.9652,0.221501,2.58557,-1,77.1417217556,32.2217262641,-18.6444986785,67.5646968524,37.2271,1.35767,-0.524559,1,80.4197780661
GSF-GSF,143181,372232890,99.0333968958,-30.9544963385,-9.58154312623,-93.5821932218,32.4035,-1.78243,-2.84141,1,52.8005650405,30.2443596558,20.1547991085,-38.3009458139,36.3447,-0.918926,0.587817,-1,74.4855126797
GSF-GSF,143181,366207275,164.223169657,-18.3867403339,40.9338091507,157.973417068,44.8737,1.97131,1.99297,-1,125.392567393,15.4784911261,-34.7561580365,119.481051837,38.047,1.86192,-1.15182,1,82.7627424907
GSF-GSF,143181,186835785,74.7849124979,50.5274386795,14.6093418367,-53.1632223312,52.5971,-0.888964,0.281461,1,54.4112773607,-36.9510795875,-14.4035388057,-37.2524212764,39.6591,-0.837806,-2.76991,-1,91.2814711971
GSF-GSF,143181,448775891,49.8206172361,-40.7493739173,13.3671375766,-25.3555134021,42.8858,-0.561293,2.82462,1,60.8347110349,-13.327413376,-28.5113715727,52.0609624401,31.4725,1.27735,-2.00806,-1,91.5301803733
GSF-GSF,143181,473511867,46.1170548601,39.3792994973,17.7696747161,-16.1335730792,43.2029,-0.365261,0.423888,1,52.8442444606,-30.0515199763,-21.2466110428,-37.920994695,36.8037,-0.902678,-2.52618,1,82.2942641317
GSF-GSF,143181,264798824,52.5178160673,26.1373866667,34.0734264189,-30.2317653227,42.9437,-0.655929,0.916447,-1,72.4844778112,-26.2469975905,-38.6794086496,-55.3985377722,46.744,-1.00643,-2.167,1,90.9494231971
GSF-GSF,143181,442784463,172.185065643,-21.7804727861,25.2763582825,168.921323542,33.3659,2.32466,2.28204,-1,42.2376343849,24.5686341506,-22.2838823095,26.150115934,33.1691,0.723575,-0.736672,1,88.9241195149
GSF-GSF,143181,130823185,143.893171786,24.5353599192,-23.7683692683,139.779560817,34.1602,2.11676,-0.769521,1,63.2058239102,-32.5370453453,25.0672070195,48.0411489075,41.0734,0.996392,2.48515,-1,86.877275899
GSF-GSF,143181,305541605,157.163010903,-14.3788052415,-35.9973940201,152.307746289,38.7629,2.0774,-1.95082,1,260.750652848,24.4765099458,39.7679719261,256.53520583,46.6968,2.40492,1.01907,-1,85.9249088161
GSF-GSF,143187,10456093,173.465436393,44.3188280724,-3.25501114135,167.67678433,44.4382,2.0382,-0.0733137,1,56.2954938019,-33.1577624411,-5.9211589399,45.1074859513,33.6823,1.10213,-2.96488,-1,85.4644246523
GSF-GSF,143187,101882754,66.3805118175,19.3255641766,11.5086324599,62.453553118,22.4928,1.74533,0.537114,1,46.4066672275,12.776459118,34.3854702188,-28.4249941625,36.6824,-0.712944,1.21504,-1,91.794315576
GSF-GSF,143187,44003631,211.96699801,-39.5587751713,-19.1663123796,-207.359022041,43.9573,-2.25543,-2.69042,1,155.109771828,41.0845935492,9.33513492862,-149.278105377,42.1318,-1.9775,0.223424,1,86.3500673405
GSF-GSF,143187,78233005,69.5025745645,0.376556151237,27.2526986472,-63.9355651633,27.2553,-1.58839,1.55698,-1,42.4326170148,2.79095537619,-42.0301370849,-5.11909476125,42.1227,-0.121231,-1.50449,1,86.7901794016
GSF-GSF,143187,181051633,62.3240465833,27.0922019539,-14.3191021205,-54.2702744604,30.6435,-1.33628,-0.486212,-1,187.28534041,-32.9445151812,18.9487241396,-183.388667875,38.0052,-2.2776,2.61963,-1,75.9433356704
GSF-GSF,143187,29253797,54.1488376838,-38.1981005282,-9.1662381754,-37.2690463521,39.2825,-0.844662,-2.90608,-1,41.7268240383,39.7051464281,1.21067918403,12.7735448135,39.7236,0.316262,0.0304823,1,92.3393242817
GSF-GSF,143187,84690791,46.3063848617,38.5705497175,16.581174972,-19.5360848109,41.9836,-0.449986,0.406007,-1,49.8549934276,-42.9972093112,-23.4137585383,-9.41043420719,48.9588,-0.191047,-2.64295,1,91.3390945756
GSF-GSF,143187,171863135,153.825634544,45.4646906838,-6.66962313167,-146.801920529,45.9513,-1.87829,-0.14566,-1,94.2509247863,-44.8440172471,8.2627960371,-82.4862239504,45.5989,-1.35478,2.95938,1,94.68897853
GSF-GSF,143191,94841296,66.9813331968,33.5807001286,17.228619696,-55.3354338449,37.7424,-1.17583,0.474034,1,44.9878291722,-44.4454082895,1.07057034722,-6.88217512681,44.4583,-0.154189,3.11751,-1,90.6264873853
GSF-GSF,143191,94841296,22.0672683408,-3.39179990914,-9.31142331655,-19.7169323416,9.90994,-1.43898,-1.92012,1,44.9878291722,-44.4454082895,1.07057034722,-6.88217512681,44.4583,-0.154189,3.11751,-1,37.8492197867
GSF-GSF,143191,94841296,22.0672683408,-3.39179990914,-9.31142331655,-19.7169323416,9.90994,-1.43898,-1.92012,1,66.9813331968,33.5807001286,17.228619696,-55.3354338449,37.7424,-1.17583,0.474034,1,36.3695486727
GSF-GSF,143191,94841296,11.0736238549,-1.61119657046,1.76287716785,-10.81302246,2.38824,-2.21532,2.31127,1,44.9878291722,-44.4454082895,1.07057034722,-6.88217512681,44.4583,-0.154189,3.11751,-1,26.4674747912
GSF-GSF,143191,94841296,11.0736238549,-1.61119657046,1.76287716785,-10.81302246,2.38824,-2.21532,2.31127,1,66.9813331968,33.5807001286,17.228619696,-55.3354338449,37.7424,-1.17583,0.474034,1,18.2820113208
GSF-GSF,143191,94841296,11.0736238549,-1.61119657046,1.76287716785,-10.81302246,2.38824,-2.21532,2.31127,1,22.0672683408,-3.39179990914,-9.31142331655,-19.7169323416,9.90994,-1.43898,-1.92012,1,9.17769429694
GSF-GSF,143318,91872015,43.363966729,4.78261553294,43.0203724045,-2.60916788589,43.2854,-0.0602418,1.46008,1,47.2300323919,-7.92875742782,-45.8011824674,-8.37033151774,46.4824,-0.179116,-1.74221,-1,89.8281256408
GSF-GSF,143318,112422439,70.4827552727,40.060715034,5.13124302344,57.7635546567,40.388,1.15542,0.127393,-1,141.513360638,-39.4574337276,-8.66749599784,135.624543042,40.3982,1.92573,-2.92536,1,86.7786137017
GSF-GSF,143319,47428985,120.618735285,-20.6629938605,12.4209397362,-118.184771618,24.1089,-2.29306,2.60035,-1,32.257308029,25.4424948223,-18.3729657276,-7.45972577277,31.3829,-0.235517,-0.625429,1,86.7541045257
GSF-GSF,143320,20234590,121.463998145,-25.2285779399,30.9880060632,-114.702943208,39.9592,-1.77668,2.2541,1,21.8120748225,-0.99551334653,-21.6198923452,2.7121607554,21.6428,0.124989,-1.61681,-1,84.9154474306
GSF-GSF,143320,133789748,58.5299034427,30.7739049444,-1.78793739108,-49.7545942714,30.8258,-1.25641,-0.0580339,-1,36.6749229826,-24.3215060067,-6.74250480192,26.6092643656,25.2388,0.919253,-2.87116,1,91.7270449877
GSF-GSF,143320,140727759,48.362832837,0.170964336238,-36.7163019664,-31.4777308723,36.7167,-0.7768,-1.56614,-1,172.952884081,-19.2985868718,21.6680503782,-170.501496325,29.0162,-2.4712,2.29842,1,87.1362296394
GSF-GSF,143320,39397432,140.87732496,-38.1411454246,3.5586446771,-135.569206538,38.3068,-1.97639,3.04856,1,66.6459144454,39.4639468414,-17.3984924835,-50.8091258634,43.129,-1.00186,-0.415236,-1,90.1982312112
GSF-GSF,143320,161828659,51.1995964826,10.9712938024,49.9704706481,1.99535842193,51.1607,0.0389919,1.35467,1,38.6874511715,-4.31407645918,-38.3837240177,-2.19028599253,38.6254,-0.0566755,-1.68272,-1,88.8879749966
GSF-GSF,143320,28512283,44.6537720021,44.4840031204,-2.83735823263,2.66124376802,44.5744,0.059668,-0.0636975,1,47.4004541774,-46.6000406409,2.13449841381,8.40732922818,46.6489,0.179264,3.09582,-1,91.3591573003
GSF-GSF,143321,19334402,26.3964925758,4.36030058162,-24.0756422163,9.90585941519,24.4673,0.394545,-1.39163,1,51.9614419182,-6.57465495137,23.7954172325,-45.7224614052,24.687,-1.37546,1.84037,-1,69.6574118722
GSF-GSF,143321,10572147,44.4855895078,-12.8182414376,16.0161444314,-39.4733261531,20.514,-1.40922,2.24574,1,44.7634474387,20.207775799,-19.541743537,34.8357902613,28.1111,1.04084,-0.768644,-1,88.7516128845
GSF-GSF,143321,44320238,75.8986862739,-1.97979522579,42.9678134238,-62.533654925,43.0134,-1.16887,1.61684,1,77.7198654814,-6.16191642605,-42.568736647,-64.7326110737,43.0124,-1.19752,-1.71455,-1,85.6475933767
GSF-GSF,143321,16602217,32.0849975376,30.4907384614,-5.8150745625,-8.12076613617,31.0403,-0.258724,-0.188453,-1,79.5875776461,-55.1887488016,34.6699971265,-45.676863074,65.1752,-0.653348,2.58069,1,90.1885850238
GSF-GSF,143321,38141473,41.8927421853,-35.6659788662,10.5637094701,-19.2703876789,37.1975,-0.497303,2.85364,1,54.1878813873,42.3760391255,-31.1919181143,12.9484377967,52.6181,0.243665,-0.634529,-1,93.3861407021
GSF-GSF,143322,34305394,79.3886192452,26.4987277165,-0.259671729247,-74.8351713127,26.5,-1.76126,-0.00979909,1,44.4783276329,-28.8618397406,1.8410668199,33.792400159,28.9205,0.995623,3.07789,-1,116.835039077
GSF-GSF,143322,79308975,391.059879652,-54.0507272611,-46.0622874585,384.557686218,71.0156,2.39076,-2.43582,1,175.658548375,31.7346183379,-5.24232057754,172.688614827,32.1647,2.38233,-0.163714,1,86.6958194678
GSF-GSF,143322,178713710,167.858401439,-27.5079960667,49.3927196619,-158.050980162,56.5361,-1.75174,2.07894,-1,55.5551591923,27.1233141244,-17.8726646214,-45.0696061982,32.4824,-1.1307,-0.582635,1,87.5327631271
GSF-GSF,143322,178713710,20.2704706794,-9.28214364187,3.1573180132,17.7416215064,9.80443,1.35507,2.81372,-1,55.5551591923,27.1233141244,-17.8726646214,-45.0696061982,32.4824,-1.1307,-0.582635,1,66.84204222
GSF-GSF,143322,178713710,20.2704706794,-9.28214364187,3.1573180132,17.7416215064,9.80443,1.35507,2.81372,-1,167.858401439,-27.5079960667,49.3927196619,-158.050980162,56.5361,-1.75174,2.07894,-1,107.660278463
GSF-GSF,143322,33391451,61.6589421711,31.511692921,-19.3042915025,-49.3577014076,36.9546,-1.09999,-0.549638,-1,118.692588238,-39.1489088651,27.3917952443,-108.650738563,47.7802,-1.55985,2.53108,1,86.2338253515
GSF-GSF,143322,94457367,48.1697618395,27.0295235775,-25.1010557862,30.9785055967,36.8871,0.763461,-0.748422,-1,41.3605987102,-32.8872287859,18.3799003758,-17.0677640706,37.6748,-0.43881,2.63196,1,87.9925570148
GSF-GSF,143322,167966163,180.2169492,-25.4436327736,15.3237878647,177.752501685,29.7018,2.48924,2.59951,1,31.3306231512,22.2497237706,-17.6203394795,13.269565763,28.3818,0.45199,-0.669804,1,90.8155818751
GSF-GSF,143322,178027854,38.8770266839,-30.2828845373,22.6238773111,-9.0846179351,37.8007,-0.238074,2.49996,-1,39.7713705338,21.1538958822,-21.2558421592,26.1240076747,29.9883,0.787261,-0.787802,1,76.2234847548
GSF-GSF,143322,104836706,58.3617181156,17.7114914762,44.5083239192,33.3377010716,47.9029,0.64934,1.19207,1,33.5442654666,2.45641494739,-24.5945353934,-22.6780201919,24.7169,-0.821826,-1.47125,-1,86.7742911167
GSF-GSF,143322,99994097,64.9550063263,-38.3525071014,21.6027388691,-47.7656751127,44.0181,-0.940312,2.62862,-1,45.5788514476,36.7766908342,-24.9628556768,-10.0877424022,44.4485,-0.225049,-0.596334,1,94.1113288311
GSF-GSF,143326,106582491,9.06658719801,7.60603367319,-0.772676513651,-4.87383072394,7.64518,-0.600717,-0.10124,-1,182.336180764,20.541684541,-51.3616661395,173.742629377,55.3171,1.86207,-1.19034,1,67.8827275554
GSF-GSF,143326,106582491,53.0630909423,-9.48121030885,31.4330040295,41.6865029578,32.8318,1.05984,1.86375,-1,182.336180764,20.541684541,-51.3616661395,173.742629377,55.3171,1.86207,-1.19034,1,92.1065708703
GSF-GSF,143326,106582491,53.0630909423,-9.48121030885,31.4330040295,41.6865029578,32.8318,1.05984,1.86375,-1,9.06658719801,7.60603367319,-0.772676513651,-4.87383072394,7.64518,-0.600717,-0.10124,-1,39.5139481453
GSF-GSF,143326,191816728,201.799735942,39.8073193707,-5.21758271225,-197.765739149,40.1478,-2.29781,-0.130328,1,41.3712936178,-9.13148298221,27.3759124822,-29.643875753,28.8587,-0.900482,1.89275,-1,77.36289906
GSF-GSF,143326,55928463,101.542622187,-29.9596158542,-4.48728607361,-96.9184698695,30.2938,-1.87965,-2.99292,-1,50.6625487299,40.31310094,11.9419718091,-28.2654744425,42.0447,-0.629803,0.287995,-1,85.630760521
GSF-GSF,143326,134931916,212.413586637,-28.5935199949,-36.9418710856,207.213031837,46.715,2.1953,-2.22949,1,42.9652700291,17.8756480956,22.3708083317,32.0315870378,28.6355,0.962799,0.896628,-1,87.482478955
GSF-GSF,143326,190084093,59.6359138219,40.0957121074,-7.17315369213,43.5582593066,40.7323,0.929591,-0.177028,1,164.561408978,-25.3616530049,52.5624982502,153.864965665,58.3612,1.69674,2.02035,-1,94.9274707098
GSF-GSF,143326,39655117,33.7965977422,24.8083392657,-20.8460796816,9.60194165137,32.4039,0.292147,-0.698827,1,72.3661596224,-37.701071512,21.599345056,57.870187128,43.45,1.09774,2.62133,-1,80.9398105738
GSF-GSF,143326,157126640,162.622532959,10.5214873905,-29.1020353661,159.65105094,30.9456,2.34317,-1.22388,1,148.917776467,-29.087494934,51.568091631,136.642430129,59.206,1.57343,2.08437,-1,91.7502978344
