Run,Event,E,px,py,pz,pt,eta,phi,Q,MET,phiMET,Mt
146944,182549428,172.58,-27.33,8.12,170.21,28.51,2.49,2.85,1,2.18,0.31,15.08
146944,305659094,209.69,-44.73,-12.14,204.50,46.34,2.19,-2.88,-1,18.53,0.85,56.14
146944,305514912,109.90,-12.81,36.91,102.72,39.07,1.69,1.90,1,17.67,-0.73,50.85
146944,305245385,26.56,25.45,-0.15,-7.58,25.45,-0.29,-0.01,1,17.14,-2.98,41.63
146944,305802105,164.86,10.40,34.80,-160.80,36.33,-2.19,1.28,-1,32.69,-1.52,67.93
146944,305832690,37.60,-30.60,15.89,-15.00,34.48,-0.42,2.66,-1,37.02,-0.29,71.13
146944,305913234,33.48,22.05,-18.82,16.75,28.99,0.55,-0.71,1,34.73,2.06,62.37
146944,304883555,57.96,-14.07,29.96,-47.58,33.10,-1.16,2.01,1,42.13,-1.10,74.67
146944,305743195,41.10,26.61,2.62,-31.20,26.74,-0.99,0.10,-1,6.78,-1.36,17.94
146944,307007422,51.16,-6.84,-34.23,37.41,34.90,0.93,-1.77,1,52.28,1.39,85.43
146944,307037192,44.13,-15.33,34.76,-22.45,37.99,-0.56,1.99,-1,45.31,-0.97,82.63
146944,306416306,37.21,4.78,32.40,-17.67,32.75,-0.52,1.42,-1,40.95,-1.84,73.10
146944,306787626,45.87,27.62,-5.11,-36.26,28.09,-1.07,-0.18,1,39.51,-2.62,62.48
146944,306299924,68.99,34.07,16.93,57.56,38.04,1.20,0.46,1,46.20,-2.55,83.66
146944,310977045,54.28,7.80,-23.80,-48.16,25.05,-1.41,-1.25,1,13.82,-1.58,6.03
146944,310356225,138.21,-29.98,22.81,132.98,37.67,1.97,2.49,-1,35.51,-0.59,73.11
146944,310705465,222.22,11.00,-41.38,218.05,42.82,2.33,-1.31,1,23.05,0.21,43.33
146944,310990561,131.65,58.83,-36.67,-111.92,69.32,-1.26,-0.56,1,24.08,2.27,80.70
146944,311340684,50.08,26.32,-11.68,40.97,28.80,1.15,-0.42,-1,31.27,3.05,59.24
146944,312176501,43.01,32.25,6.07,27.79,32.82,0.77,0.19,-1,6.28,-2.63,28.34
146944,312755883,93.14,4.92,-42.91,-82.52,43.19,-1.40,-1.46,1,9.27,0.96,37.40
146944,312822284,70.58,-30.39,8.81,-63.09,31.64,-1.44,2.86,-1,13.67,-0.23,41.58
146944,312147738,71.36,8.98,-24.56,66.40,26.15,1.66,-1.22,1,2.41,-2.39,8.74
146944,312785032,58.67,12.80,-32.09,-47.41,34.55,-1.12,-1.19,-1,33.17,1.71,67.19
146944,313021858,37.62,11.26,35.88,0.93,37.61,0.02,1.27,-1,41.69,-1.90,79.19
146944,314304701,37.33,-29.70,9.68,20.45,31.23,0.62,2.83,1,10.91,2.82,0.14
146944,313712703,216.15,-15.96,33.61,212.92,37.21,2.45,2.01,1,39.82,-1.35,76.51
146944,314142295,118.17,-24.17,21.12,-113.72,32.10,-1.98,2.42,1,7.55,-0.84,31.08
146944,313233296,34.54,29.87,7.71,15.53,30.85,0.48,0.25,1,39.74,-3.14,69.48
146944,315027291,44.37,-12.64,-38.24,18.63,40.27,0.45,-1.89,1,35.57,1.21,75.69
146944,315076131,47.43,-19.46,-19.60,-38.55,27.62,-1.14,-2.35,1,11.84,-1.61,13.04
146944,315908835,101.54,-2.07,-26.91,-97.89,26.99,-2.00,-1.65,1,7.22,-0.18,18.70
146944,315039412,30.98,-24.69,-5.31,-17.93,25.26,-0.66,-2.93,1,4.70,-0.37,20.89
146944,315045029,148.36,19.69,-18.37,145.89,26.93,2.39,-0.75,-1,19.11,1.81,43.46
146944,315073669,43.82,36.61,10.72,-21.55,38.15,-0.54,0.28,-1,40.87,3.06,77.63
146944,315499181,50.57,9.97,-45.50,19.69,46.58,0.41,-1.36,1,48.60,1.84,95.11
146944,315556733,171.72,-3.17,-29.96,169.06,30.13,2.43,-1.68,1,14.01,1.23,40.80
146944,314600054,37.30,35.46,-4.46,-10.67,35.74,-0.29,-0.13,1,34.10,2.84,69.57
146944,314888142,77.02,-24.26,60.04,41.70,64.75,0.61,1.95,-1,107.86,1.43,43.36
146944,315756136,272.90,42.06,-24.68,-268.50,48.77,-2.41,-0.53,-1,20.16,2.20,61.39
146944,322790966,40.53,-26.24,28.24,12.50,38.55,0.32,2.32,1,42.68,-0.70,80.96
146944,323179319,112.92,2.35,-36.72,-106.76,36.79,-1.79,-1.51,-1,35.24,1.85,71.62
146944,323819187,102.21,15.56,24.37,98.03,28.92,1.94,1.00,1,33.58,-2.20,62.30
146944,323274532,346.93,69.12,-12.54,-339.74,70.25,-2.28,-0.18,1,26.53,-2.88,84.28
146944,324109372,43.22,-23.24,-13.28,-33.93,26.76,-1.06,-2.62,1,35.28,0.48,61.44
146944,323393621,77.46,27.98,32.63,64.44,42.98,1.19,0.86,1,40.77,-2.51,83.19
146944,324265366,142.65,-16.15,20.31,-140.27,25.95,-2.39,2.24,1,5.38,-0.98,23.61
146944,324013687,147.19,-25.17,11.72,144.55,27.77,2.35,2.71,-1,18.22,-2.39,25.11
146944,323374209,47.74,37.97,-8.64,-27.61,38.94,-0.66,-0.22,1,44.47,2.43,80.76
146944,324254753,50.60,-22.24,-16.74,42.25,27.83,1.20,-2.50,-1,30.98,0.84,58.45
146944,323702490,40.34,-26.74,-29.21,7.69,39.60,0.19,-2.31,-1,37.77,0.79,77.32
146944,324309498,33.99,28.76,17.82,-3.31,33.83,-0.10,0.55,1,44.45,-2.40,77.23
146944,333464924,46.10,36.13,-20.84,19.63,41.71,0.45,-0.52,1,7.04,-0.92,6.68
146944,334014428,208.64,-49.25,4.37,-202.70,49.45,-2.12,3.05,1,20.13,-0.14,63.09
146944,335858099,41.59,-29.91,-23.30,-17.10,37.92,-0.44,-2.48,-1,33.04,0.91,70.26
146944,336062549,158.73,25.60,-14.11,-156.02,29.23,-2.38,-0.50,1,28.46,2.52,57.58
146944,336121614,36.27,3.90,-36.00,-2.05,36.21,-0.06,-1.46,1,20.97,1.57,55.02
146944,334870911,62.15,-54.95,13.78,25.55,56.65,0.44,2.90,-1,5.11,-1.21,30.14
146944,335980711,40.58,19.51,21.15,28.61,28.77,0.88,0.83,1,7.50,-0.09,13.02
146944,380434209,173.57,5.96,45.89,167.28,46.28,2.00,1.44,-1,27.21,-1.66,70.96
146944,381251186,104.72,-18.89,32.81,97.64,37.85,1.68,2.09,1,30.19,-1.23,67.34
146944,381284757,36.80,-33.54,-10.22,11.18,35.07,0.31,-2.85,-1,36.31,0.21,71.29
146944,380488671,71.25,-7.25,-33.40,62.52,34.18,1.36,-1.78,1,35.73,1.39,69.88
146944,381435463,42.34,35.22,-15.91,17.29,38.65,0.43,-0.42,-1,41.70,2.56,80.03
146944,382734077,69.08,31.27,-3.10,61.52,31.42,1.42,-0.10,1,24.15,-2.96,54.56
146944,382920949,70.04,29.62,-57.33,-27.24,64.53,-0.41,-1.09,1,31.77,2.72,85.45
146944,382431311,185.34,36.20,8.93,181.55,37.28,2.29,0.24,-1,12.78,1.30,22.08
146944,382475088,152.35,-24.92,-11.01,-149.90,27.24,-2.41,-2.73,-1,11.34,-0.08,34.06
146944,389129665,34.10,-16.32,-29.93,-0.76,34.09,-0.02,-2.07,-1,28.29,0.80,61.54
146944,389287364,86.47,-25.32,-4.33,-82.56,25.68,-1.88,-2.97,1,13.22,-0.05,36.64
146944,388732741,173.27,-28.20,9.40,170.70,29.72,2.45,2.82,-1,14.95,-2.29,23.29
146944,388796751,444.00,-36.66,-88.27,433.59,95.58,2.22,-1.96,1,16.72,2.80,55.00
146944,389750087,35.88,5.08,35.01,6.00,35.37,0.17,1.43,-1,32.22,-1.42,66.79
146944,389429104,133.30,21.95,-13.25,-130.81,25.64,-2.33,-0.54,-1,2.77,0.10,5.34
146944,389815128,124.38,-27.61,-27.14,-118.20,38.72,-1.84,-2.36,1,36.30,0.70,74.92
146944,390530425,239.74,37.57,17.74,-236.11,41.55,-2.44,0.44,-1,37.91,-2.46,78.82
146944,391233900,31.37,-19.49,-24.57,-0.07,31.37,-0.00,-2.24,-1,19.01,0.72,48.64
146944,390452926,104.61,-35.69,-4.41,-98.23,35.96,-1.73,-3.02,-1,13.74,0.30,44.28
146944,391251590,80.13,36.79,4.54,-71.04,37.07,-1.41,0.12,1,28.98,3.08,65.28
146944,395136723,26.28,-21.82,-13.89,-4.65,25.86,-0.18,-2.57,-1,27.94,0.11,52.37
146944,395291524,53.79,7.11,27.13,45.90,28.04,1.27,1.31,1,28.15,-1.99,56.01
146944,230523766,203.90,36.60,6.82,200.47,37.23,2.39,0.18,-1,5.28,2.16,23.40
146944,230821550,61.17,-8.22,32.03,-51.46,33.07,-1.23,1.82,1,33.03,-1.72,64.80
146944,231453642,49.49,34.43,-21.98,-27.94,40.85,-0.64,-0.57,1,43.11,2.29,83.10
146944,231716699,44.17,13.65,30.25,29.15,33.19,0.79,1.15,1,35.19,-2.14,68.18
146944,230950944,109.26,44.31,36.39,-93.01,57.34,-1.26,0.69,-1,25.28,-2.06,74.70
146944,231165668,170.30,-4.91,-32.59,-167.08,32.96,-2.33,-1.72,1,18.03,1.02,47.76
146944,231819301,48.29,-15.28,-37.23,-26.70,40.24,-0.62,-1.96,1,30.42,1.52,68.95
146944,230540107,118.71,3.73,-32.61,-114.08,32.82,-1.96,-1.46,1,12.69,1.74,40.81
146944,230655684,80.17,-19.95,-30.86,71.25,36.75,1.42,-2.14,-1,42.49,0.77,78.54
146944,231496160,265.69,-39.85,-50.50,257.78,64.33,2.10,-2.24,1,15.75,-0.62,45.98
146944,231522905,33.54,-30.92,-5.84,11.61,31.47,0.36,-2.95,1,41.86,-0.11,71.80
146944,231566417,56.16,17.92,-35.75,-39.43,39.99,-0.87,-1.11,1,37.39,1.83,76.92
146944,232248618,85.97,-18.17,-36.64,75.61,40.90,1.37,-2.03,-1,39.44,1.01,80.22
146944,231940267,165.26,31.94,15.68,161.38,35.58,2.22,0.46,1,31.63,-2.57,66.98
146944,232006436,60.93,47.61,-36.45,10.84,59.96,0.18,-0.65,-1,29.25,2.08,82.03
146944,232320768,35.84,13.83,-32.29,7.08,35.13,0.20,-1.17,1,12.23,-0.90,5.51
146944,232815808,192.28,-21.97,-25.48,189.31,33.64,2.43,-2.28,-1,9.49,-2.29,0.10
146944,232159281,53.90,-23.03,16.67,45.79,28.44,1.25,2.52,-1,30.44,-0.78,58.67
146944,274291586,86.85,32.14,4.17,80.57,32.41,1.64,0.13,-1,17.04,-1.54,34.76
146944,274891721,195.96,-33.09,-7.79,-192.99,34.00,-2.44,-2.91,-1,3.30,-1.14,16.42
146944,274729276,135.28,5.75,-32.84,-131.11,33.34,-2.08,-1.40,-1,38.31,1.76,71.47
146944,274732991,46.77,1.02,26.99,38.18,27.01,1.15,1.53,1,49.64,-0.57,63.58
146944,275045783,40.21,24.22,-21.18,24.12,32.17,0.69,-0.72,-1,34.90,2.34,66.95
146944,275299735,36.67,21.49,-24.36,-17.02,32.48,-0.50,-0.85,-1,29.52,2.45,61.75
146944,275666512,272.03,57.93,18.13,-265.17,60.70,-2.18,0.30,1,46.05,-2.89,105.70
146944,275852186,47.76,3.33,-36.08,31.12,36.23,0.78,-1.48,-1,31.22,1.80,67.11
146944,275713507,66.15,39.77,1.19,-52.84,39.79,-1.10,0.03,-1,50.18,-2.99,89.20
146944,276087220,63.59,-24.96,-29.16,50.70,38.38,1.09,-2.28,-1,31.73,1.11,69.28
146944,276425756,27.18,-18.29,18.81,7.09,26.24,0.27,2.34,1,33.97,-1.04,59.26
146944,276994972,34.20,30.78,7.60,12.82,31.71,0.39,0.24,1,9.70,2.80,33.59
146944,276157709,43.84,-43.11,-1.17,7.84,43.13,0.18,-3.11,1,39.93,-0.28,82.02
146944,290416912,41.37,37.37,8.65,15.51,38.36,0.39,0.23,-1,39.63,-2.92,77.98
146944,290811240,72.83,15.95,-32.16,-63.36,35.90,-1.33,-1.11,1,40.77,2.41,75.13
146944,290857752,160.95,0.92,35.04,157.08,35.05,2.21,1.54,1,38.02,-1.79,72.66
146944,290515921,140.95,17.71,31.37,-136.27,36.02,-2.04,1.06,1,27.72,-1.96,63.07
146944,290976906,99.82,22.74,-29.65,-92.56,37.36,-1.64,-0.92,1,14.36,1.97,45.96
146944,291385955,95.03,-31.22,-7.63,89.43,32.14,1.75,-2.90,1,36.49,0.03,68.13
146944,291320036,77.49,29.35,-38.78,60.32,48.64,1.04,-0.92,1,10.68,2.59,44.80
146944,308014246,60.98,21.54,-51.72,-24.08,56.03,-0.42,-1.18,-1,25.52,1.43,72.97
146944,308547480,136.57,-25.01,-3.70,-134.21,25.28,-2.37,-2.99,1,0.75,1.54,6.66
146944,307481786,155.78,-22.43,24.44,152.20,33.17,2.23,2.31,1,17.96,-1.22,47.86
146944,307722962,39.26,38.55,7.21,1.83,39.22,0.05,0.18,1,45.67,-2.78,84.32
146944,307550187,133.55,-93.16,-45.31,84.29,103.59,0.74,-2.69,-1,12.64,-0.98,54.63
146944,310186759,101.17,-12.90,-26.89,-96.67,29.83,-1.89,-2.02,1,54.49,1.57,78.67
146944,309670001,91.94,44.60,-6.19,80.15,45.03,1.34,-0.14,-1,33.80,3.03,78.02
146944,309159762,356.38,-41.94,40.06,-351.63,58.00,-2.50,2.38,1,8.66,-0.73,44.82
146944,309618932,93.29,-34.78,-5.57,86.38,35.22,1.63,-2.98,-1,48.32,-0.03,82.16
146944,309886356,83.58,-32.95,5.84,76.58,33.47,1.57,2.97,1,40.43,-0.38,73.17
146944,316223779,44.82,35.39,-27.50,-0.06,44.82,-0.00,-0.66,1,25.90,-0.97,10.53
146944,316060303,59.97,31.32,4.24,-50.97,31.60,-1.26,0.13,-1,27.13,1.95,46.16
146944,316096433,39.91,3.75,30.27,25.74,30.50,0.77,1.45,-1,9.42,-2.00,33.52
146944,317398042,61.98,35.27,26.65,43.44,44.21,0.87,0.65,-1,28.84,-0.92,50.29
146944,318569875,58.05,9.36,-33.27,-46.64,34.56,-1.11,-1.30,-1,35.01,1.60,69.05
146944,318382908,111.12,6.93,41.31,102.92,41.88,1.63,1.40,1,46.43,-1.93,87.80
146944,317841525,27.81,-14.72,-23.06,-5.00,27.36,-0.18,-2.14,1,7.97,1.94,26.35
146944,318239001,198.61,-19.71,34.24,-194.64,39.51,-2.30,2.09,-1,6.25,1.37,11.05
146944,317832898,85.36,-20.16,26.83,78.48,33.56,1.59,2.22,-1,45.29,-1.39,75.86
146944,318666298,136.72,27.81,-1.95,-133.85,27.88,-2.27,-0.07,1,9.12,-1.09,15.62
146944,318785858,124.10,18.62,-21.78,120.74,28.65,2.15,-0.86,-1,21.39,2.39,49.43
146944,325493379,43.08,-22.77,30.11,-20.76,37.75,-0.53,2.22,-1,35.71,-0.91,73.43
146944,324711365,135.96,14.83,21.00,-133.51,25.71,-2.35,0.96,-1,12.52,-2.21,35.87
146944,325887078,38.21,36.30,-11.89,-1.26,38.19,-0.03,-0.32,1,29.26,2.67,66.66
146944,325270210,181.02,37.28,-2.37,177.13,37.35,2.26,-0.06,-1,10.59,-2.89,39.27
146944,198677269,46.15,-26.37,33.06,18.48,42.29,0.42,2.24,1,48.12,-1.14,89.54
146944,199210935,159.34,-11.05,-24.99,-156.98,27.32,-2.45,-1.99,-1,11.23,0.39,32.49
146944,198908312,150.85,19.10,19.48,148.36,27.28,2.39,0.80,-1,7.25,-0.74,19.50
146944,198222666,35.58,-3.17,-30.92,17.32,31.08,0.53,-1.67,-1,29.65,1.73,60.21
146944,198300075,142.13,15.98,-20.33,-139.76,25.86,-2.39,-0.90,1,28.49,1.28,48.16
146944,199435731,172.02,-41.01,15.33,-166.36,43.78,-2.04,2.78,1,26.91,-0.44,68.59
146944,200013589,34.51,34.26,3.06,2.76,34.40,0.08,0.09,1,23.39,-2.98,56.69
146944,200360109,42.68,-25.12,-8.59,33.42,26.55,1.05,-2.81,1,21.54,0.63,47.27
146944,199897882,81.47,24.94,31.54,-70.85,40.21,-1.33,0.90,1,32.57,-2.15,72.32
146944,199880690,65.74,-31.10,-7.03,-57.49,31.89,-1.35,-2.92,-1,15.38,-2.75,3.71
146944,199881204,76.44,-9.47,25.54,-71.42,27.24,-1.69,1.93,1,32.52,-1.09,59.41
146944,199971588,41.11,2.49,26.98,30.93,27.09,0.98,1.48,-1,23.51,-3.07,38.50
146944,283634450,160.87,32.57,4.93,-157.46,32.94,-2.27,0.15,1,5.74,0.48,4.55
146944,284072388,200.68,11.19,35.88,-197.13,37.58,-2.36,1.27,-1,33.19,-1.63,70.10
146944,283138325,41.03,-39.00,11.71,4.99,40.72,0.12,2.85,-1,7.07,1.95,14.72
146944,283307213,65.79,0.07,-31.52,57.75,31.52,1.37,-1.57,-1,10.55,0.00,25.76
146944,283720845,199.40,-20.83,-28.41,196.26,35.23,2.42,-2.20,-1,30.62,0.83,65.59
146944,284040062,31.17,-12.91,-28.35,1.11,31.15,0.04,-2.00,-1,31.36,0.37,57.85
146944,284206326,52.96,30.68,19.97,38.27,36.61,0.91,0.58,-1,43.17,-2.70,79.32
146944,284661008,55.27,-33.95,-13.12,41.60,36.40,0.98,-2.77,-1,61.50,-0.49,85.97
146944,284471274,129.92,6.81,30.05,-126.21,30.82,-2.12,1.35,-1,19.19,-1.36,47.49
146944,285158946,115.38,-4.32,-27.38,112.01,27.72,2.10,-1.73,1,26.66,1.54,54.26
146944,285337890,118.32,40.26,-1.48,-111.25,40.28,-1.74,-0.04,-1,28.95,3.02,68.23
146944,285049923,52.75,7.52,47.01,-22.72,47.61,-0.46,1.41,1,22.89,-2.29,63.40
146944,284945470,46.74,23.01,-16.07,-37.37,28.07,-1.10,-0.61,1,6.15,0.65,15.51
146944,285356822,299.96,90.16,51.98,281.33,104.08,1.72,0.52,1,30.23,0.47,2.85
146944,285149687,56.93,-7.37,32.41,46.22,33.24,1.13,1.79,1,34.86,-1.63,67.38
146944,286654172,75.68,-18.81,-62.45,-38.39,65.22,-0.56,-1.86,-1,23.34,2.18,70.31
146944,293635959,122.21,27.36,9.10,118.76,28.83,2.12,0.32,1,40.47,-1.95,61.99
146944,293881784,63.68,15.44,42.36,44.98,45.08,0.88,1.22,-1,36.36,-1.70,80.49
146944,293521849,256.75,21.11,74.34,-244.85,77.27,-1.87,1.29,-1,8.34,-1.91,50.76
146944,296626693,32.17,-3.87,31.54,5.01,31.78,0.16,1.69,-1,31.08,-1.65,62.54
146944,297041566,95.86,11.50,34.94,88.52,36.78,1.61,1.25,-1,13.92,-0.69,37.40
146944,296134473,199.62,7.79,-37.85,195.85,38.64,2.33,-1.37,1,56.61,1.53,92.83
146944,296159467,28.47,-18.66,-21.36,-2.50,28.36,-0.09,-2.29,1,31.74,0.76,59.94
146944,299463813,44.98,-38.26,-14.69,-18.53,40.99,-0.44,-2.77,1,42.37,-0.15,80.62
146944,299374415,38.58,19.20,32.52,7.87,37.77,0.21,1.04,-1,43.38,-2.01,80.87
146944,213734973,47.30,-14.84,34.71,28.49,37.76,0.70,1.97,1,19.32,-1.61,52.69
146944,214528911,44.58,-7.39,24.81,36.29,25.89,1.14,1.86,-1,17.80,-0.94,42.30
146944,214803656,49.71,10.22,36.88,31.73,38.27,0.76,1.30,1,37.91,-2.03,75.86
146944,214668394,98.23,35.53,-2.96,-91.53,35.65,-1.67,-0.08,1,16.68,2.26,44.98
146944,215033651,83.12,7.43,-38.11,73.50,38.83,1.39,-1.38,1,32.23,2.04,70.08
146944,215167651,174.93,-23.14,-39.20,-168.90,45.52,-2.02,-2.10,1,28.01,0.56,69.37
146944,215265140,63.68,-20.64,-23.17,-55.61,31.03,-1.35,-2.30,1,17.93,0.95,47.11
146944,214476269,104.58,-56.32,12.07,-87.29,57.60,-1.20,2.93,-1,5.98,-0.92,34.82
146944,214732005,200.59,-15.05,44.09,195.11,46.58,2.14,1.90,-1,46.95,-0.94,92.46
146944,215408717,40.16,-15.50,36.16,-8.04,39.34,-0.20,1.98,1,36.72,-1.16,76.02
146944,215630653,156.92,44.14,7.56,-150.39,44.78,-1.93,0.17,1,16.17,-2.51,52.38
146944,219237008,32.66,-16.53,28.15,-0.93,32.64,-0.03,2.10,-1,23.24,-1.29,54.66
146944,220079497,51.90,22.84,-16.57,43.56,28.22,1.22,-0.63,-1,3.07,1.08,14.01
146944,219507314,161.52,-23.96,-21.18,158.32,31.98,2.30,-2.42,-1,40.66,0.68,72.10
146944,220206752,34.86,29.74,12.76,12.95,32.36,0.39,0.41,1,12.04,-2.19,38.00
146944,221455640,33.14,-25.93,-16.23,12.75,30.59,0.41,-2.58,1,26.33,0.44,56.67
146944,221301769,52.35,-37.51,-10.95,-34.84,39.08,-0.80,-2.86,1,47.25,0.25,85.92
146944,220371019,32.18,15.34,28.29,0.71,32.18,0.02,1.07,1,29.09,-1.94,61.07
146944,220772227,59.14,-6.31,-31.95,-49.36,32.56,-1.20,-1.77,1,1.32,0.16,10.77
146944,220829868,87.52,-21.72,-34.90,77.26,41.11,1.39,-2.13,1,37.53,1.03,78.55
146944,220971693,161.51,-37.23,0.84,157.16,37.24,2.15,3.12,1,45.76,-0.24,82.07
146944,223259336,50.13,-11.60,30.67,37.92,32.79,0.99,1.93,-1,46.81,-1.10,78.23
146944,223347384,55.23,16.18,-23.91,-47.08,28.87,-1.27,-0.98,-1,31.87,2.11,60.64
146944,223387985,35.30,-27.03,14.29,-17.64,30.58,-0.55,2.66,-1,17.36,-0.89,45.14
146944,223957361,68.30,36.31,4.76,-57.65,36.62,-1.24,0.13,1,24.33,-2.56,58.20
146944,223648914,39.24,33.41,8.24,-18.86,34.41,-0.52,0.24,-1,34.13,-2.93,68.53
146944,224149610,44.32,-15.57,-41.49,-0.54,44.31,-0.01,-1.93,1,42.24,0.92,85.64
146944,223246523,36.26,33.60,-4.43,-12.91,33.89,-0.37,-0.13,-1,32.94,2.59,65.33
146944,224356139,147.75,41.20,-10.93,-141.47,42.63,-1.91,-0.26,-1,12.75,-3.11,46.13
146944,224463011,148.94,-33.28,25.11,-142.99,41.69,-1.95,2.50,1,8.85,1.22,22.87
